
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00001	*	2008-12-01T00:00:00.000	+21.596000	+36.825500	GN36200812PYL_00001_269_D90	269	1681.0	2008-12-01T00:00:00.000	1	0001	1	9.668	1	137.109	1	38.438	1	19.307	1		9		9
									2008-12-01T03:00:00.000	1	0001	1	14.062	1	135.000	1	38.418	1	19.282	1		9		9
									2008-12-01T06:00:00.000	1	0001	1	16.699	1	162.422	1	38.408	1	19.258	1		9		9
									2008-12-01T09:00:00.000	1	0001	1	17.285	1	180.352	1	38.408	1	19.282	1		9		9
									2008-12-01T12:00:00.000	1	0001	1	10.840	1	168.398	1	38.398	1	19.282	1		9		9
									2008-12-01T15:00:00.000	1	0001	1	13.477	1	136.055	1	38.408	1	19.282	3		9		9
									2008-12-01T18:00:00.000	1	0001	1	14.062	1	130.781	1	38.438	1	19.307	1		9		9
									2008-12-01T21:00:00.000	1	0001	1	11.133	1	143.438	1	38.506	1	19.404	1		9		9
									2008-12-02T00:00:00.000	1	0001	1	15.234	1	143.086	1	38.516	1	19.429	1		9		9
									2008-12-02T03:00:00.000	1	0001	1	7.910	1	164.531	1	38.486	1	19.380	1		9		9
									2008-12-02T06:00:00.000	1	0001	1		9		9	38.486	1	19.380	1		9		9
									2008-12-02T09:00:00.000	1	0001	1	3.516	1	143.086	3	38.477	1	19.380	3		9		9
									2008-12-02T12:00:00.000	1	0001	1	9.375	1	82.617	3	38.477	1	19.380	3		9		9
									2008-12-02T15:00:00.000	1	0001	1	12.598	1	102.656	3	38.486	1	19.429	1		9		9
									2008-12-02T18:00:00.000	1	0001	1	9.082	1	167.344	3	38.486	1	19.429	1		9		9
									2008-12-02T21:00:00.000	1	0001	1	9.668	1	182.812	1	38.486	1	19.404	1		9		9
									2008-12-04T00:00:00.000	1	0001	1	24.316	1	311.836	1	38.496	1	19.307	1		9		9
									2008-12-04T03:00:00.000	1	0001	1	24.316	1	326.250	1	38.516	1	19.307	1		9		9
									2008-12-04T06:00:00.000	1	0001	1	13.184	1	341.719	1	38.535	1	19.355	1		9		9
									2008-12-04T09:00:00.000	1	0001	1	9.375	1	359.297	1	38.545	1	19.380	1		9		9
									2008-12-04T12:00:00.000	1	0001	1	9.375	1	353.672	3	38.516	1	19.355	1		9		9
									2008-12-04T15:00:00.000	1	0001	1	4.102	1	149.766	3	38.516	1	19.307	1		9		9
									2008-12-04T18:00:00.000	1	0001	1	11.133	1	145.898	1	38.516	1	19.282	1		9		9
									2008-12-04T21:00:00.000	1	0001	1	4.980	1	176.484	3	38.506	1	19.233	1		9		9
									2008-12-05T00:00:00.000	1	0001	1	4.688	1	82.617	3	38.496	1	19.209	1		9		9
									2008-12-05T03:00:00.000	1	0001	1		9		9	38.506	1	19.209	1		9		9
									2008-12-05T06:00:00.000	1	0001	1	2.637	1	150.469	3	38.506	1	19.233	1		9		9
									2008-12-05T09:00:00.000	1	0001	1	1.172	1	259.805	3	38.506	1	19.209	1		9		9
									2008-12-05T12:00:00.000	1	0001	1		9		9	38.506	3	19.258	1		9		9
									2008-12-05T15:00:00.000	1	0001	1	7.324	1	200.391	3	38.486	1	19.185	1		9		9
									2008-12-05T18:00:00.000	1	0001	1	1.465	1	356.133	3	38.477	1	19.136	1		9		9
									2008-12-05T21:00:00.000	1	0001	1	1.172	1	315.000	3	38.496	1	19.160	1		9		9
									2008-12-06T00:00:00.000	1	0001	1	2.930	1	216.562	3	38.477	1	19.136	1		9		9
									2008-12-06T03:00:00.000	1	0001	1	5.273	1	206.719	1	38.477	1	19.087	1		9		9
									2008-12-06T06:00:00.000	1	0001	1	11.719	1	181.406	1	38.477	1	19.111	1		9		9
									2008-12-06T09:00:00.000	1	0001	1	12.891	1	189.844	1	38.457	1	19.111	1		9		9
									2008-12-06T12:00:00.000	1	0001	1	15.820	1	218.672	1	38.457	1	19.062	1		9		9
									2008-12-06T15:00:00.000	1	0001	1	12.012	1	213.047	1	38.477	1	19.111	1		9		9
									2008-12-06T18:00:00.000	1	0001	1	5.273	1	194.414	1	38.477	1	19.111	1		9		9
									2008-12-06T21:00:00.000	1	0001	1	12.305	1	223.594	1	38.477	1	19.136	1		9		9
									2008-12-08T00:00:00.000	1	0001	1	29.297	1	167.695	1	38.477	1	19.087	1		9		9
									2008-12-08T03:00:00.000	1	0001	1	30.469	1	162.773	1	38.477	1	19.062	1		9		9
									2008-12-08T06:00:00.000	1	0001	1	26.953	1	167.695	1	38.457	1	18.989	1		9		9
									2008-12-08T09:00:00.000	1	0001	1	18.164	1	166.289	1	38.457	1	18.989	1		9		9
									2008-12-08T12:00:00.000	1	0001	1	20.801	1	168.047	1	38.467	1	19.014	1		9		9
									2008-12-08T15:00:00.000	1	0001	1	31.641	1	154.688	1	38.398	1	18.745	1		9		9
									2008-12-08T18:00:00.000	1	0001	1	36.914	1	154.336	1	38.340	1	18.550	1		9		9
									2008-12-08T21:00:00.000	1	0001	1	31.641	1	162.070	1	38.340	1	18.525	1		9		9
									2008-12-09T00:00:00.000	1	0001	1	29.297	1	166.641	1	38.340	1	18.525	1		9		9
									2008-12-09T03:00:00.000	1	0001	1	25.488	1	161.016	1	38.330	1	18.477	1		9		9
									2008-12-09T06:00:00.000	1	0001	1	21.973	1	152.578	1	38.340	1	18.477	1		9		9
									2008-12-09T09:00:00.000	1	0001	1	23.730	1	151.523	1	38.340	1	18.477	1		9		9
									2008-12-09T12:00:00.000	1	0001	1	26.953	1	176.484	1	38.350	1	18.501	1		9		9
									2008-12-09T15:00:00.000	1	0001	1	23.438	1	174.375	1	38.350	1	18.452	1		9		9
									2008-12-09T18:00:00.000	1	0001	1	13.770	1	162.070	1	38.350	1	18.379	1		9		9
									2008-12-09T21:00:00.000	1	0001	1	21.973	1	163.477	1	38.330	1	18.306	1		9		9
									2008-12-10T00:00:00.000	1	0001	1	19.043	1	170.508	1	38.340	1	18.330	1		9		9
									2008-12-10T03:00:00.000	1	0001	1	15.234	1	170.156	1	38.340	1	18.330	1		9		9
									2008-12-10T06:00:00.000	1	0001	1	18.164	1	166.289	1	38.350	1	18.354	1		9		9
									2008-12-10T09:00:00.000	1	0001	1	16.699	1	189.141	1	38.359	1	18.379	1		9		9
									2008-12-10T12:00:00.000	1	0001	1	12.891	1	185.625	1	38.359	1	18.379	1		9		9
									2008-12-10T15:00:00.000	1	0001	1	9.961	1	174.727	1	38.369	1	18.354	1		9		9
									2008-12-10T18:00:00.000	1	0001	1	7.910	1	168.047	1	38.359	1	18.354	1		9		9
									2008-12-10T21:00:00.000	1	0001	1	11.133	1	189.141	1	38.389	1	18.428	1		9		9
									2008-12-11T00:00:00.000	1	0001	1	12.598	1	229.219	1	38.398	1	18.452	1		9		9
									2008-12-11T03:00:00.000	1	0001	1	7.617	1	209.531	1	38.418	1	18.428	1		9		9
									2008-12-11T06:00:00.000	1	0001	1	11.719	1	226.406	1	38.428	1	18.452	1		9		9
									2008-12-11T09:00:00.000	1	0001	1	13.477	1	261.211	1	38.418	1	18.428	1		9		9
									2008-12-11T12:00:00.000	1	0001	1	16.992	1	292.852	1	38.398	1	18.379	1		9		9
									2008-12-11T15:00:00.000	1	0001	1	11.426	1	286.875	1	38.408	1	18.354	1		9		9
									2008-12-11T18:00:00.000	1	0001	1	21.094	1	277.734	1	38.379	1	18.281	1		9		9
									2008-12-11T21:00:00.000	1	0001	1	14.941	1	304.453	1	38.340	1	18.184	1		9		9
									2008-12-12T00:00:00.000	1	0001	1		9		9	35.342	3	18.208	1		9		9
									2008-12-12T03:00:00.000	1	0001	1	11.719	1	327.656	3	38.389	1	18.184	1		9		9
									2008-12-12T06:00:00.000	1	0001	1	12.305	1	84.375	3	38.389	1	18.232	1		9		9
									2008-12-12T09:00:00.000	1	0001	1	14.941	1	127.617	1	38.369	1	18.159	1		9		9
									2008-12-12T12:00:00.000	1	0001	1	21.680	1	146.602	1	38.398	1	18.184	1		9		9
									2008-12-12T15:00:00.000	1	0001	1	25.195	1	156.797	1	38.389	1	18.135	1		9		9
									2008-12-12T18:00:00.000	1	0001	1	18.164	1	151.172	1	38.398	1	18.110	1		9		9
									2008-12-12T21:00:00.000	1	0001	1	16.113	1	162.773	1	38.408	1	18.135	1		9		9
									2008-12-13T00:00:00.000	1	0001	1	13.770	1	169.453	1	38.398	1	18.159	1		9		9
									2008-12-13T03:00:00.000	1	0001	1	8.789	1	185.977	1	38.398	1	18.159	1		9		9
									2008-12-13T06:00:00.000	1	0001	1	9.375	1	175.781	1	38.398	1	18.159	1		9		9
									2008-12-13T09:00:00.000	1	0001	1	9.082	1	185.625	1	38.398	3	18.159	3		9		9
									2008-12-13T12:00:00.000	1	0001	1	12.305	1	178.945	1	38.398	3	18.159	3		9		9
									2008-12-13T15:00:00.000	1	0001	1	14.355	1	180.703	1	38.340	1	18.110	1		9		9
									2008-12-13T18:00:00.000	1	0001	1	19.629	1	215.859	1	38.379	1	18.062	1		9		9
									2008-12-13T21:00:00.000	1	0001	1	18.457	1	242.578	1	38.389	1	18.086	1		9		9
									2008-12-14T00:00:00.000	1	0001	1		9		9	38.389	1	18.110	1		9		9
									2008-12-14T03:00:00.000	1	0001	1	16.992	1	239.062	1	38.398	1	18.135	1		9		9
									2008-12-14T06:00:00.000	1	0001	1	12.012	1	221.836	1	38.408	1	18.208	1		9		9
									2008-12-14T09:00:00.000	1	0001	1	9.375	1	200.742	1	38.418	1	18.208	1		9		9
