
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	CNDC [mho/meter]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00003	*	2010-02-01T00:00:00.000	+20.601000	+37.948833	GN36201002ZAK_00003_269_D90	269	313.0	2010-02-01T00:00:00.000	1	0003	1	12.671	1	225.967	1		9	38.022	1	15.742	1		9		9
									2010-02-01T03:00:00.000	1	0003	1	17.139	1	239.590	1		9	38.013	1	15.675	1		9		9
									2010-02-01T06:00:00.000	1	0003	1	14.795	1	232.119	1		9	38.015	1	15.681	1		9		9
									2010-02-01T09:00:00.000	1	0003	1	13.110	1	225.967	1		9	38.008	1	15.663	1		9		9
									2010-02-01T12:00:00.000	1	0003	1	11.133	1	287.754	1		9	38.005	3	15.663	1		9		9
									2010-02-01T15:00:00.000	1	0003	1	19.409	1	318.340	1		9	38.003	1	15.699	1		9		9
									2010-02-01T18:00:00.000	1	0003	1	15.894	1	348.750	1		9	38.005	3	15.681	1		9		9
									2010-02-01T21:00:00.000	1	0003	1	21.240	1	320.537	1		9	38.003	3	15.687	1		9		9
									2010-02-02T00:00:00.000	1	0003	1	19.922	1	1.406	1		9	38.008	3	15.645	1		9		9
									2010-02-02T03:00:00.000	1	0003	1	16.406	1	330.469	1		9	38.008	3	15.645	1		9		9
									2010-02-02T06:00:00.000	1	0003	1	4.688	1	331.875	1		9	38.008	3	15.645	1		9		9
									2010-02-02T09:00:00.000	1	0003	1	4.688	1	289.688	1		9	38.008	3	15.645	3		9		9
									2010-02-02T12:00:00.000	1	0003	1	4.761	1	303.047	3		9	38.013	3	15.651	3		9		9
									2010-02-02T15:00:00.000	1	0003	1	7.544	1	81.650	3		9	38.015	3	15.632	1		9		9
									2010-02-02T18:00:00.000	1	0003	1	9.082	1	96.328	1		9	38.005	3	15.614	1		9		9
									2010-02-02T21:00:00.000	1	0003	1	8.203	1	129.551	1		9	38.010	3	15.577	1		9		9
									2010-02-03T00:00:00.000	1	0003	1	10.547	1	188.438	3		9	38.008	3	15.547	1		9		9
									2010-02-03T03:00:00.000	1	0003	1	10.547	1	292.500	1		9	38.047	1	15.742	1		9		9
									2010-02-03T06:00:00.000	1	0003	1	5.859	1	292.500	1		9	38.047	1	15.742	1		9		9
									2010-02-03T09:00:00.000	1	0003	1	9.375	1	307.969	1		9	38.047	1	15.742	1		9		9
									2010-02-03T12:00:00.000	1	0003	1	9.668	1	264.023	1		9	38.049	3	15.748	3		9		9
									2010-02-03T15:00:00.000	1	0003	1	16.260	1	312.539	1		9	38.032	1	15.663	1		9		9
									2010-02-03T18:00:00.000	1	0003	1	18.750	1	315.176	1		9	38.037	1	15.669	1		9		9
									2010-02-03T21:00:00.000	1	0003	1	21.680	1	314.033	1		9	38.030	1	15.657	1		9		9
									2010-02-04T00:00:00.000	1	0003	1	24.097	1	354.023	1		9	38.025	1	15.645	1		9		9
									2010-02-04T03:00:00.000	1	0003	1	24.829	1	345.322	1		9	38.020	1	15.645	1		9		9
									2010-02-04T06:00:00.000	1	0003	1	23.218	1	317.109	3		9	38.020	3	15.638	1		9		9
