
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	CNDC [mho/meter]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00003	*	2009-12-01T00:00:00.000	+20.601000	+37.948833	GN36200912ZAK_00003_269_D90	269	313.0	2009-12-01T00:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-01T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-01T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-01T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-01T12:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-01T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-01T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-01T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-02T00:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-02T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-02T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-02T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-02T12:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-02T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-02T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-02T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-04T00:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-04T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-04T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-04T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-04T12:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-04T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-04T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-04T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-05T00:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-05T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-05T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-05T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-05T12:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-05T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-05T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-05T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-06T00:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-06T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-06T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-06T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-06T12:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-06T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-06T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-06T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-07T00:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-07T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-07T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-07T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-07T12:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-07T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-07T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-07T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-08T00:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-08T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-08T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-08T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-08T12:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-08T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-08T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-08T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-09T00:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-09T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-09T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-09T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-09T12:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-09T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-09T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-09T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-10T00:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-10T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-10T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-10T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-10T12:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-10T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-10T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-10T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-11T00:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-11T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-11T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-11T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-11T12:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-11T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-11T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-11T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-12T00:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-12T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-12T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-12T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-12T12:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-12T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-12T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-12T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-13T00:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-13T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-13T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-13T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-13T12:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-13T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-13T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-13T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-14T00:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-14T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-14T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-14T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-14T12:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-14T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-14T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-14T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-15T00:00:00.000	1	0003	1	37.939	1	330.117	1		9	38.320	1	17.231	1		9		9
									2009-12-15T03:00:00.000	1	0003	1	24.609	1	12.480	1		9	38.337	1	17.372	1		9		9
									2009-12-15T06:00:00.000	1	0003	1	18.530	1	82.881	1		9	38.342	1	17.494	1		9		9
									2009-12-15T09:00:00.000	1	0003	1	18.677	1	91.230	1		9	38.354	1	17.439	1		9		9
									2009-12-15T12:00:00.000	1	0003	1	14.795	1	69.873	1		9	38.357	1	17.433	1		9		9
									2009-12-15T15:00:00.000	1	0003	1	8.496	1	61.963	1		9	38.359	1	17.427	1		9		9
									2009-12-15T18:00:00.000	1	0003	1	1.904	1	62.139	3		9	38.357	3	17.408	1		9		9
									2009-12-15T21:00:00.000	1	0003	1	6.152	1	236.338	3		9	38.357	3	17.378	1		9		9
									2009-12-16T00:00:00.000	1	0003	1	1.685	1	54.492	3		9	38.352	3	17.366	1		9		9
									2009-12-16T03:00:00.000	1	0003	1	19.482	1	140.449	3		9	38.359	3	17.390	1		9		9
									2009-12-16T06:00:00.000	1	0003	1	15.454	1	265.518	3		9	38.342	1	17.567	1		9		9
									2009-12-16T09:00:00.000	1	0003	1	13.916	1	222.363	3		9	38.347	1	17.671	1		9		9
									2009-12-16T12:00:00.000	1	0003	1	2.490	1	31.729	3		9	38.337	1	17.714	1		9		9
									2009-12-16T15:00:00.000	1	0003	1	11.572	1	172.529	3		9	38.350	1	17.653	1		9		9
									2009-12-16T18:00:00.000	1	0003	1	14.795	1	181.934	1		9	38.352	1	17.604	1		9		9
									2009-12-16T21:00:00.000	1	0003	1	8.716	1	119.531	3		9	38.345	3	17.524	1		9		9
									2009-12-17T00:00:00.000	1	0003	1	7.617	1	96.768	1		9	38.347	3	17.451	1		9		9
									2009-12-17T03:00:00.000	1	0003	1	2.930	1	74.092	1		9	38.354	3	17.421	1		9		9
									2009-12-17T06:00:00.000	1	0003	1	2.563	1	78.662	1		9	38.357	1	17.384	1		9		9
									2009-12-17T09:00:00.000	1	0003	1	4.175	1	340.225	3		9	38.357	3	17.372	1		9		9
									2009-12-17T12:00:00.000	1	0003	1	9.595	1	94.131	3		9	38.357	3	17.378	1		9		9
									2009-12-17T15:00:00.000	1	0003	1	17.798	1	109.336	1		9	38.345	1	17.415	1		9		9
									2009-12-17T18:00:00.000	1	0003	1	16.187	1	81.826	1		9	38.345	1	17.384	1		9		9
									2009-12-17T21:00:00.000	1	0003	1	21.973	1	107.227	1		9	38.352	3	17.329	1		9		9
									2009-12-18T00:00:00.000	1	0003	1	12.231	1	58.359	1		9	38.352	3	17.286	1		9		9
									2009-12-18T03:00:00.000	1	0003	1		9		9		9	38.352	3	17.280	1		9		9
									2009-12-18T06:00:00.000	1	0003	1	16.187	1	18.809	1		9	38.364	1	17.311	1		9		9
									2009-12-18T09:00:00.000	1	0003	1	20.874	1	66.270	1		9	38.372	1	17.329	1		9		9
									2009-12-18T12:00:00.000	1	0003	1	29.370	1	119.795	1		9	38.379	1	17.323	1		9		9
									2009-12-18T15:00:00.000	1	0003	1	22.192	1	123.047	1		9	38.367	1	17.207	1		9		9
									2009-12-18T18:00:00.000	1	0003	1	18.677	1	140.889	1		9	38.354	1	17.146	1		9		9
									2009-12-18T21:00:00.000	1	0003	1	8.716	1	136.406	1		9	38.362	1	17.146	1		9		9
									2009-12-19T00:00:00.000	1	0003	1	12.524	1	151.348	1		9	38.362	3	17.146	1		9		9
									2009-12-19T03:00:00.000	1	0003	1	15.381	1	123.574	3		9	38.359	3	17.122	1		9		9
									2009-12-19T06:00:00.000	1	0003	1	3.809	1	355.518	3		9	38.362	3	17.091	1		9		9
									2009-12-19T09:00:00.000	1	0003	1	9.375	1	191.074	3		9	38.364	3	17.067	1		9		9
									2009-12-19T12:00:00.000	1	0003	1	6.519	1	313.770	3		9	38.364	3	17.079	1		9		9
									2009-12-19T15:00:00.000	1	0003	1	17.578	1	29.619	1		9	38.364	3	17.067	1		9		9
									2009-12-19T18:00:00.000	1	0003	1	12.817	1	67.061	1		9	38.372	3	17.097	1		9		9
									2009-12-19T21:00:00.000	1	0003	1	11.719	1	16.875	1		9	38.379	1	17.146	1		9		9
									2009-12-20T00:00:00.000	1	0003	1	6.665	1		9		9	38.379	1	17.158	1		9		9
									2009-12-20T03:00:00.000	1	0003	1	4.614	1	1.230	3		9	38.374	3	17.152	1		9		9
									2009-12-20T06:00:00.000	1	0003	1	8.130	1	104.238	1		9	38.376	3	17.140	1		9		9
									2009-12-20T09:00:00.000	1	0003	1	2.344	1	104.590	1		9	38.379	3	17.128	1		9		9
									2009-12-20T12:00:00.000	1	0003	1	22.119	1	67.939	1		9	38.372	3	17.115	1		9		9
									2009-12-20T15:00:00.000	1	0003	1	24.536	1	42.188	3		9	38.384	1	17.091	1		9		9
									2009-12-20T18:00:00.000	1	0003	1	9.595	1	210.059	3		9	38.386	1	17.042	1		9		9
									2009-12-20T21:00:00.000	1	0003	1	3.149	1	192.744	1		9	38.381	3	16.957	1		9		9
									2009-12-21T00:00:00.000	1	0003	1	7.104	1	188.174	3		9	38.391	3	16.920	1		9		9
									2009-12-21T03:00:00.000	1	0003	1	11.719	1	81.650	1		9	38.386	3	16.896	1		9		9
									2009-12-21T06:00:00.000	1	0003	1	10.913	1	83.145	1		9	38.389	3	16.835	1		9		9
									2009-12-21T09:00:00.000	1	0003	1	13.330	1	116.719	1		9	38.386	3	16.798	1		9		9
									2009-12-21T12:00:00.000	1	0003	1	15.381	1	197.051	3		9	38.391	3	16.963	1		9		9
									2009-12-21T15:00:00.000	1	0003	1	25.342	1	250.400	1		9	38.396	3	17.024	1		9		9
									2009-12-21T18:00:00.000	1	0003	1	47.534	1	250.576	1		9	38.401	1	17.006	1		9		9
									2009-12-21T21:00:00.000	1	0003	1	33.179	1	226.318	1		9	38.396	3	16.932	1		9		9
									2009-12-22T00:00:00.000	1	0003	1	35.742	1	305.244	3		9	38.413	1	16.816	1		9		9
									2009-12-22T03:00:00.000	1	0003	1	29.590	1	250.049	3		9	38.413	1	16.810	1		9		9
									2009-12-22T06:00:00.000	1	0003	1	36.035	1	153.633	3		9	38.413	1	16.810	1		9		9
									2009-12-22T09:00:00.000	1	0003	1	21.313	1	92.461	1		9	38.418	3	16.786	1		9		9
									2009-12-22T12:00:00.000	1	0003	1	27.979	1	114.697	1		9	38.411	3	16.810	1		9		9
									2009-12-22T15:00:00.000	1	0003	1	24.023	1	122.256	1		9	38.416	3	16.755	1		9		9
									2009-12-22T18:00:00.000	1	0003	1	25.488	1	127.705	1		9	38.418	3	16.719	1		9		9
									2009-12-22T21:00:00.000	1	0003	1	33.032	1	129.463	1		9	38.413	3	16.719	1		9		9
									2009-12-23T00:00:00.000	1	0003	1	35.596	1	108.193	1		9	38.416	3	16.731	1		9		9
									2009-12-23T03:00:00.000	1	0003	1	47.461	1	111.621	1		9	38.416	3	16.731	1		9		9
									2009-12-23T06:00:00.000	1	0003	1	34.717	1	83.848	1		9	38.413	3	16.737	1		9		9
									2009-12-23T09:00:00.000	1	0003	1	43.286	1	79.717	1		9	38.418	3	16.737	3		9		9
									2009-12-23T12:00:00.000	1	0003	1	35.522	1	70.576	1		9	38.411	3	16.755	1		9		9
									2009-12-23T15:00:00.000	1	0003	1	33.472	1	69.873	1		9	38.416	3	16.768	1		9		9
									2009-12-23T18:00:00.000	1	0003	1	24.390	1	51.152	1		9	38.408	3	16.780	1		9		9
									2009-12-23T21:00:00.000	1	0003	1	28.784	1	71.367	1		9	38.411	3	16.792	1		9		9
									2009-12-24T00:00:00.000	1	0003	1	14.136	1	20.742	1		9	38.411	3	16.761	1		9		9
									2009-12-24T03:00:00.000	1	0003	1	16.992	1	321.416	3		9	38.408	3	16.749	1		9		9
									2009-12-24T06:00:00.000	1	0003	1	14.502	1	23.203	1		9	38.430	1	16.731	1		9		9
									2009-12-24T09:00:00.000	1	0003	1	24.390	1	53.877	1		9	38.425	1	16.743	1		9		9
									2009-12-24T12:00:00.000	1	0003	1	12.964	1	354.287	1		9	38.428	1	16.810	1		9		9
									2009-12-24T15:00:00.000	1	0003	1	19.336	1	297.773	1		9	38.423	3	16.792	1		9		9
									2009-12-24T18:00:00.000	1	0003	1	33.398	1	251.279	1		9	38.423	3	16.761	1		9		9
									2009-12-24T21:00:00.000	1	0003	1	26.367	1	251.631	1		9	38.423	3	16.774	1		9		9
									2009-12-25T00:00:00.000	1	0003	1	21.240	1	235.547	1		9	38.425	3	16.768	1		9		9
									2009-12-25T03:00:00.000	1	0003	1	24.976	1	228.428	1		9	38.425	3	16.768	3		9		9
									2009-12-25T06:00:00.000	1	0003	1	7.178	1	251.279	1		9	38.428	3	16.768	3		9		9
									2009-12-25T09:00:00.000	1	0003	1	4.541	1	316.758	1		9	38.430	3	16.786	1		9		9
									2009-12-25T12:00:00.000	1	0003	1	8.496	1	351.826	1		9	38.435	1	16.798	1		9		9
									2009-12-25T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-25T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-25T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-26T00:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-26T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-26T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
