
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	CNDC [mho/meter]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00003	*	2008-11-01T00:00:00.000	+20.601000	+37.948833	GN36200811ZAK_00003_269_D90	269	313.0	2008-11-01T00:00:00.000	1	0003	1	25.781	1	106.523	1		9	37.256	1	21.309	1		9		9
									2008-11-01T03:00:00.000	1	0003	1	23.438	1	46.758	1		9	37.207	1	21.479	1		9		9
									2008-11-01T06:00:00.000	1	0003	1	24.902	1	47.109	1		9	36.924	1	21.455	1		9		9
									2008-11-01T09:00:00.000	1	0003	1	21.973	1	48.867	1		9	37.012	1	21.479	1		9		9
									2008-11-01T12:00:00.000	1	0003	1	18.164	1	76.289	1		9	37.061	1	21.553	1		9		9
									2008-11-01T15:00:00.000	1	0003	1	15.820	1	66.445	1		9	36.865	1	21.577	1		9		9
									2008-11-01T18:00:00.000	1	0003	1	12.598	1	78.398	1		9	37.002	1	21.699	1		9		9
									2008-11-01T21:00:00.000	1	0003	1	1.465	1	63.281	1		9	36.797	1	21.699	1		9		9
									2008-11-02T00:00:00.000	1	0003	1	2.051	1	275.977	3		9	36.973	1	21.699	1		9		9
									2008-11-02T03:00:00.000	1	0003	1	4.688	1	10.898	1		9	36.982	1	21.650	1		9		9
									2008-11-02T06:00:00.000	1	0003	1	6.738	1	357.539	1		9	36.885	1	21.602	1		9		9
									2008-11-02T09:00:00.000	1	0003	1	7.617	1	30.586	1		9	36.865	1	21.650	1		9		9
									2008-11-02T12:00:00.000	1	0003	1	5.566	1	17.227	1		9	36.904	1	21.699	1		9		9
									2008-11-02T15:00:00.000	1	0003	1	4.395	1	355.078	1		9	36.064	1	21.846	1		9		9
									2008-11-02T18:00:00.000	1	0003	1	4.102	1	69.609	3		9	36.572	1	21.724	1		9		9
									2008-11-02T21:00:00.000	1	0003	1	2.051	1	165.938	3		9	36.953	1	21.626	1		9		9
									2008-11-03T00:00:00.000	1	0003	1	3.223	1	111.094	3		9	36.943	1	21.553	1		9		9
									2008-11-03T03:00:00.000	1	0003	1	4.102	1	268.594	3		9	37.314	1	21.504	1		9		9
									2008-11-03T06:00:00.000	1	0003	1	4.102	1	167.344	1		9	36.914	1	21.455	1		9		9
									2008-11-03T09:00:00.000	1	0003	1	9.961	1	164.883	1		9	36.816	1	21.479	1		9		9
									2008-11-03T12:00:00.000	1	0003	1	6.738	1	195.469	1		9	37.178	1	21.528	1		9		9
									2008-11-03T15:00:00.000	1	0003	1	12.598	1	178.594	1		9	37.344	1	21.553	1		9		9
									2008-11-03T18:00:00.000	1	0003	1	5.273	1	216.562	1		9	37.295	1	21.357	1		9		9
									2008-11-03T21:00:00.000	1	0003	1	6.152	1	273.516	1		9	37.520	1	21.113	1		9		9
									2008-11-04T00:00:00.000	1	0003	1	4.688	1	274.922	1		9	37.275	1	20.991	1		9		9
									2008-11-04T03:00:00.000	1	0003	1	8.496	1	278.789	1		9	37.373	1	20.967	1		9		9
									2008-11-04T06:00:00.000	1	0003	1	14.062	1	259.805	1		9	37.451	1	20.894	1		9		9
									2008-11-04T09:00:00.000	1	0003	1	7.617	1	330.117	3		9	37.324	1	20.894	1		9		9
									2008-11-04T12:00:00.000	1	0003	1	6.152	1	158.555	3		9	37.344	1	21.138	1		9		9
									2008-11-04T15:00:00.000	1	0003	1	14.062	1	196.172	1		9	37.539	1	21.162	1		9		9
									2008-11-04T18:00:00.000	1	0003	1	12.012	1	143.438	1		9	37.520	1	21.162	1		9		9
									2008-11-04T21:00:00.000	1	0003	1	6.445	1	110.742	1		9	37.656	1	21.138	1		9		9
									2008-11-05T00:00:00.000	1	0003	1	16.699	1	134.297	1		9	37.422	3	21.479	3		9		9
									2008-11-05T03:00:00.000	1	0003	1		9		9		9	30.000	4	5.000	4		9		9
									2008-11-05T06:00:00.000	1	0003	1	10.840	1	144.141	1		9	37.412	3	21.211	3		9		9
									2008-11-05T09:00:00.000	1	0003	1	6.152	1	130.430	1		9	37.412	1	21.211	1		9		9
									2008-11-05T12:00:00.000	1	0003	1	16.992	1	111.445	1		9	37.393	1	21.455	1		9		9
									2008-11-05T15:00:00.000	1	0003	1		9		9		9	37.480	1	21.455	1		9		9
									2008-11-05T18:00:00.000	1	0003	1	16.699	1	119.883	1		9	37.363	1	21.309	1		9		9
									2008-11-05T21:00:00.000	1	0003	1	10.840	1	99.492	1		9	37.363	1	21.479	1		9		9
									2008-11-06T00:00:00.000	1	0003	1	12.598	1	88.594	1		9	37.422	1	21.504	1		9		9
									2008-11-06T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2008-11-06T06:00:00.000	1	0003	1	13.770	1	104.414	1		9	36.963	1	21.553	1		9		9
									2008-11-06T09:00:00.000	1	0003	1	18.164	1	103.359	1		9	36.924	1	21.602	1		9		9
									2008-11-06T12:00:00.000	1	0003	1	10.254	1	69.609	1		9	37.148	1	21.675	1		9		9
									2008-11-06T15:00:00.000	1	0003	1	9.668	1	76.992	1		9	37.021	1	21.626	1		9		9
									2008-11-06T18:00:00.000	1	0003	1	7.324	1	78.398	1		9	37.168	1	21.577	1		9		9
									2008-11-06T21:00:00.000	1	0003	1	3.809	1	9.141	3		9	36.992	1	21.528	1		9		9
									2008-11-07T00:00:00.000	1	0003	1	9.375	1	10.898	1		9	36.699	1	21.479	1		9		9
									2008-11-07T03:00:00.000	1	0003	1	3.223	1	327.305	1		9	36.572	1	21.479	1		9		9
									2008-11-07T06:00:00.000	1	0003	1	11.426	1	26.016	1		9	37.031	1	21.406	1		9		9
									2008-11-07T09:00:00.000	1	0003	1	4.688	1	343.828	1		9	36.768	1	21.333	1		9		9
									2008-11-07T12:00:00.000	1	0003	1	4.395	1	5.273	1		9	36.787	1	21.309	1		9		9
									2008-11-07T15:00:00.000	1	0003	1	2.051	1	90.000	3		9	36.924	1	21.284	1		9		9
									2008-11-07T18:00:00.000	1	0003	1	2.930	1	143.086	3		9	37.109	1	21.333	1		9		9
									2008-11-07T21:00:00.000	1	0003	1	2.344	1	280.195	3		9	37.100	1	21.284	1		9		9
									2008-11-08T00:00:00.000	1	0003	1	7.910	1	274.570	1		9	36.943	1	21.187	1		9		9
									2008-11-08T03:00:00.000	1	0003	1	6.152	1	270.000	1		9	36.631	1	21.211	1		9		9
									2008-11-08T06:00:00.000	1	0003	1	2.930	1	234.844	1		9	36.895	1	21.162	1		9		9
									2008-11-08T09:00:00.000	1	0003	1	5.859	1	240.117	1		9	36.748	1	21.138	1		9		9
									2008-11-08T12:00:00.000	1	0003	1	3.223	1	338.203	3		9	36.738	1	21.187	1		9		9
									2008-11-08T15:00:00.000	1	0003	1	1.465	1	230.625	3		9	36.670	1	21.284	1		9		9
									2008-11-08T18:00:00.000	1	0003	1	4.980	1	41.836	3		9	37.178	1	21.260	1		9		9
									2008-11-08T21:00:00.000	1	0003	1	4.395	1	84.727	1		9	37.061	1	21.187	1		9		9
									2008-11-09T00:00:00.000	1	0003	1	2.344	1	107.578	3		9	36.943	1	21.138	1		9		9
									2008-11-09T03:00:00.000	1	0003	1	4.395	1	268.594	3		9	36.533	1	21.138	1		9		9
									2008-11-09T06:00:00.000	1	0003	1	7.324	1	275.625	1		9	36.855	1	21.138	1		9		9
									2008-11-09T09:00:00.000	1	0003	1	9.961	1	224.297	1		9	36.904	1	21.064	1		9		9
									2008-11-09T12:00:00.000	1	0003	1	13.184	1	223.945	1		9	36.865	1	21.064	1		9		9
									2008-11-09T15:00:00.000	1	0003	1	8.789	1	343.125	3		9	37.188	1	21.162	1		9		9
									2008-11-09T18:00:00.000	1	0003	1	5.859	1	268.945	1		9	37.119	1	21.162	1		9		9
									2008-11-09T21:00:00.000	1	0003	1	6.152	1	299.531	1		9	36.738	1	21.040	1		9		9
									2008-11-10T00:00:00.000	1	0003	1	0.879	1	119.883	3		9	36.875	1	21.064	1		9		9
									2008-11-10T03:00:00.000	1	0003	1	2.930	1	252.773	3		9	36.748	1	21.064	1		9		9
									2008-11-10T06:00:00.000	1	0003	1	7.617	1	307.969	1		9	36.982	1	21.040	1		9		9
									2008-11-10T09:00:00.000	1	0003	1	2.930	1	287.227	1		9	36.680	1	20.991	1		9		9
									2008-11-10T12:00:00.000	1	0003	1	2.051	1	205.312	3		9	36.934	1	21.040	1		9		9
									2008-11-10T15:00:00.000	1	0003	1	2.344	1	87.539	1		9	36.641	1	21.016	1		9		9
									2008-11-10T18:00:00.000	1	0003	1	12.598	1	85.430	1		9	37.051	1	21.016	1		9		9
									2008-11-10T21:00:00.000	1	0003	1	7.031	1	123.047	1		9	36.865	1	20.991	1		9		9
									2008-11-11T00:00:00.000	1	0003	1	4.688	1	116.016	1		9	36.709	1	20.894	1		9		9
									2008-11-11T03:00:00.000	1	0003	1	4.980	1	163.125	1		9	36.914	1	20.845	1		9		9
