
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00001	*	2009-10-01T00:00:00.000	+21.596000	+36.825500	GN36200910PYL_00001_269_D90	269	1681.0	2009-10-01T00:00:00.000	1	0001	1	13.477	1	292.500	1	38.594	1	24.263	1		9		9
									2009-10-01T03:00:00.000	1	0001	1	13.770	1	308.672	1	38.564	1	24.263	1		9		9
									2009-10-01T06:00:00.000	1	0001	1	17.871	1	356.836	1	38.564	1	24.189	1		9		9
									2009-10-01T09:00:00.000	1	0001	1	19.629	1	1.055	1	38.584	1	24.604	1		9		9
									2009-10-01T12:00:00.000	1	0001	1	16.992	1	19.688	1	38.555	1	24.873	1		9		9
									2009-10-01T15:00:00.000	1	0001	1	12.305	1	43.945	1	38.535	1	24.751	1		9		9
									2009-10-01T18:00:00.000	1	0001	1	6.738	1	13.711	1	38.535	1	24.580	1		9		9
									2009-10-01T21:00:00.000	1	0001	1	10.547	1	30.586	1	38.525	1	24.287	1		9		9
									2009-10-02T00:00:00.000	1	0001	1	5.566	1	39.375	1	38.525	1	24.238	1		9		9
									2009-10-02T03:00:00.000	1	0001	1	6.738	1	51.680	1	38.535	1	24.238	1		9		9
									2009-10-02T06:00:00.000	1	0001	1	9.375	1	358.242	1	38.535	1	24.214	1		9		9
									2009-10-02T09:00:00.000	1	0001	1		9		9		9		9		9		9
									2009-10-02T12:00:00.000	1	0001	1		9		9		9		9		9		9
									2009-10-02T15:00:00.000	1	0001	1		9		9		9		9		9		9
									2009-10-02T18:00:00.000	1	0001	1		9		9		9		9		9		9
									2009-10-02T21:00:00.000	1	0001	1		9		9		9		9		9		9
									2009-10-03T00:00:00.000	1	0001	1		9		9		9		9		9		9
									2009-10-03T03:00:00.000	1	0001	1		9		9		9		9		9		9
									2009-10-03T06:00:00.000	1	0001	1		9		9		9		9		9		9
									2009-10-03T09:00:00.000	1	0001	1		9		9		9		9		9		9
									2009-10-03T12:00:00.000	1	0001	1		9		9		9		9		9		9
									2009-10-03T15:00:00.000	1	0001	1		9		9		9		9		9		9
									2009-10-03T18:00:00.000	1	0001	1		9		9		9		9		9		9
									2009-10-03T21:00:00.000	1	0001	1		9		9		9		9		9		9
									2009-10-04T00:00:00.000	1	0001	1		9		9		9		9		9		9
									2009-10-04T03:00:00.000	1	0001	1		9		9		9		9		9		9
									2009-10-04T06:00:00.000	1	0001	1		9		9		9		9		9		9
									2009-10-04T09:00:00.000	1	0001	1		9		9		9		9		9		9
									2009-10-04T12:00:00.000	1	0001	1		9		9		9		9		9		9
									2009-10-04T15:00:00.000	1	0001	1		9		9		9		9		9		9
									2009-10-04T18:00:00.000	1	0001	1		9		9		9		9		9		9
									2009-10-04T21:00:00.000	1	0001	1		9		9		9		9		9		9
									2009-10-05T00:00:00.000	1	0001	1		9		9		9		9		9		9
									2009-10-05T03:00:00.000	1	0001	1		9		9		9		9		9		9
									2009-10-05T06:00:00.000	1	0001	1		9		9		9		9		9		9
									2009-10-05T09:00:00.000	1	0001	1		9		9		9		9		9		9
