
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	PRES [decibar=10000 pascals]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	TUR4 [N.T.U Nephelo Turb. Unit]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00050	*	2008-11-01T00:00:00.000	+21.596000	+36.825500	GN36200811PYL_00050_269_D90	269	1681.0	2008-11-01T00:00:00.000	1	0050	1		9		9		9	38.711	1	20.601	1		9		9		9
									2008-11-01T03:00:00.000	1	0050	1		9		9		9	38.594	1	19.917	1		9		9		9
									2008-11-01T06:00:00.000	1	0050	1		9		9		9	38.779	1	21.333	1		9		9		9
									2008-11-01T09:00:00.000	1	0050	1		9		9		9	38.682	1	20.991	1		9		9		9
									2008-11-01T12:00:00.000	1	0050	1		9		9		9	38.516	1	19.673	1		9		9		9
									2008-11-01T15:00:00.000	1	0050	1		9		9		9	38.584	1	19.575	1		9		9		9
									2008-11-01T18:00:00.000	1	0050	1		9		9		9	38.555	1	19.233	1		9		9		9
									2008-11-01T21:00:00.000	1	0050	1		9		9		9	38.408	1	19.355	1		9		9		9
									2008-11-02T00:00:00.000	1	0050	1		9		9		9	38.809	1	21.040	1		9		9		9
									2008-11-02T03:00:00.000	1	0050	1		9		9		9	38.555	1	19.819	1		9		9		9
									2008-11-02T06:00:00.000	1	0050	1		9		9		9	38.535	1	19.331	1		9		9		9
									2008-11-02T09:00:00.000	1	0050	1		9		9		9	38.594	1	19.380	1		9		9		9
									2008-11-02T12:00:00.000	1	0050	1		9		9		9	38.516	1	19.062	1		9		9		9
									2008-11-02T15:00:00.000	1	0050	1		9		9		9	38.428	1	19.014	1		9		9		9
									2008-11-02T18:00:00.000	1	0050	1		9		9		9	38.652	1	19.795	1		9		9		9
									2008-11-02T21:00:00.000	1	0050	1		9		9		9	38.711	1	20.356	1		9		9		9
									2008-11-03T00:00:00.000	1	0050	1		9		9		9	38.633	1	20.308	1		9		9		9
									2008-11-03T03:00:00.000	1	0050	1		9		9		9	38.633	1	19.941	1		9		9		9
									2008-11-03T06:00:00.000	1	0050	1		9		9		9	38.633	1	19.551	1		9		9		9
									2008-11-03T09:00:00.000	1	0050	1		9		9		9	38.574	1	19.526	1		9		9		9
									2008-11-03T12:00:00.000	1	0050	1		9		9		9	38.506	1	18.989	1		9		9		9
									2008-11-03T15:00:00.000	1	0050	1		9		9		9	38.564	1	19.355	1		9		9		9
									2008-11-03T18:00:00.000	1	0050	1		9		9		9	38.594	1	19.600	1		9		9		9
									2008-11-03T21:00:00.000	1	0050	1		9		9		9	38.623	1	20.137	1		9		9		9
									2008-11-04T00:00:00.000	1	0050	1		9		9		9	38.623	1	20.137	1		9		9		9
									2008-11-04T03:00:00.000	1	0050	1		9		9		9	38.623	1	20.137	3		9		9		9
									2008-11-04T06:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-04T09:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-04T12:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-04T15:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-04T18:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-04T21:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-05T00:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-05T03:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-05T06:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-05T09:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-05T12:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-05T15:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-05T18:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-05T21:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-06T00:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-06T03:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-06T06:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-06T09:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-06T12:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-06T15:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-06T18:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-06T21:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-07T00:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-07T03:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-07T06:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-07T09:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-07T12:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-07T15:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-07T18:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-07T21:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-08T00:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-08T03:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-08T06:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-08T09:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-08T12:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-08T15:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-08T18:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-08T21:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-09T00:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-09T03:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-09T06:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-09T09:00:00.000	1	0050	1		9		9		9	38.623	3	20.137	3		9		9		9
									2008-11-09T12:00:00.000	1	0050	1		9		9		9		9		9		9		9		9
									2008-11-09T15:00:00.000	1	0050	1		9		9		9		9		9		9		9		9
									2008-11-09T18:00:00.000	1	0050	1		9		9		9		9		9		9		9		9
									2008-11-09T21:00:00.000	1	0050	1		9		9		9		9		9		9		9		9
									2008-11-10T00:00:00.000	1	0050	1		9		9		9		9		9		9		9		9
									2008-11-10T03:00:00.000	1	0050	1		9		9		9		9		9		9		9		9
