
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	PRES [decibar=10000 pascals]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	TUR4 [N.T.U Nephelo Turb. Unit]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00020	*	2009-09-01T00:00:00.000	+21.596000	+36.825500	GN36200909PYL_00020_269_D90	269	1681.0	2009-09-01T00:00:00.000	1	0020	1		9		9		9	39.053	1	25.996	1		9		9		9
									2009-09-01T03:00:00.000	1	0020	1		9		9		9	39.033	1	26.094	1		9		9		9
									2009-09-01T06:00:00.000	1	0020	1		9		9		9	39.053	1	26.045	1		9		9		9
									2009-09-01T09:00:00.000	1	0020	1		9		9		9	39.043	1	26.240	1		9		9		9
									2009-09-01T12:00:00.000	1	0020	1		9		9		9	39.023	1	25.923	1		9		9		9
									2009-09-01T15:00:00.000	1	0020	1		9		9		9	39.053	1	26.680	1		9		9		9
									2009-09-01T18:00:00.000	1	0020	1		9		9		9	39.062	1	26.851	1		9		9		9
									2009-09-01T21:00:00.000	1	0020	1		9		9		9	39.053	1	26.045	1		9		9		9
									2009-09-02T00:00:00.000	1	0020	1		9		9		9	38.965	1	25.972	1		9		9		9
									2009-09-02T03:00:00.000	1	0020	1		9		9		9	38.994	1	26.216	1		9		9		9
									2009-09-02T06:00:00.000	1	0020	1		9		9		9	39.023	1	25.459	1		9		9		9
									2009-09-02T09:00:00.000	1	0020	1		9		9		9	39.014	1	25.386	1		9		9		9
									2009-09-02T12:00:00.000	1	0020	1		9		9		9	39.053	1	25.679	1		9		9		9
									2009-09-02T15:00:00.000	1	0020	1		9		9		9	38.848	1	25.459	1		9		9		9
									2009-09-02T18:00:00.000	1	0020	1		9		9		9	38.945	1	25.728	1		9		9		9
									2009-09-02T21:00:00.000	1	0020	1		9		9		9	38.916	1	25.923	1		9		9		9
									2009-09-03T00:00:00.000	1	0020	1		9		9		9	39.004	1	25.361	1		9		9		9
									2009-09-03T03:00:00.000	1	0020	1		9		9		9	38.975	1	24.922	1		9		9		9
									2009-09-03T06:00:00.000	1	0020	1		9		9		9	39.014	1	25.044	1		9		9		9
									2009-09-03T09:00:00.000	1	0020	1		9		9		9	39.023	1	25.337	1		9		9		9
									2009-09-03T12:00:00.000	1	0020	1		9		9		9	38.936	1	25.459	1		9		9		9
									2009-09-03T15:00:00.000	1	0020	1		9		9		9	38.936	1	25.361	1		9		9		9
									2009-09-03T18:00:00.000	1	0020	1		9		9		9	39.014	1	24.800	1		9		9		9
									2009-09-03T21:00:00.000	1	0020	1		9		9		9	39.004	1	24.824	1		9		9		9
									2009-09-04T00:00:00.000	1	0020	1		9		9		9	38.984	1	24.604	1		9		9		9
									2009-09-04T03:00:00.000	1	0020	1		9		9		9	39.004	1	24.873	1		9		9		9
									2009-09-04T06:00:00.000	1	0020	1		9		9		9	39.092	1	24.727	1		9		9		9
									2009-09-04T09:00:00.000	1	0020	1		9		9		9	39.004	1	24.775	1		9		9		9
									2009-09-04T12:00:00.000	1	0020	1		9		9		9	38.984	1	25.337	1		9		9		9
									2009-09-04T15:00:00.000	1	0020	1		9		9		9	38.994	1	25.898	1		9		9		9
									2009-09-04T18:00:00.000	1	0020	1		9		9		9	39.014	1	26.191	1		9		9		9
									2009-09-04T21:00:00.000	1	0020	1		9		9		9	39.004	1	25.972	1		9		9		9
									2009-09-05T00:00:00.000	1	0020	1		9		9		9	39.023	1	25.361	1		9		9		9
									2009-09-05T03:00:00.000	1	0020	1		9		9		9	39.072	1	24.189	1		9		9		9
									2009-09-05T06:00:00.000	1	0020	1		9		9		9	39.014	1	24.019	1		9		9		9
									2009-09-05T09:00:00.000	1	0020	1		9		9		9	38.994	1	24.580	1		9		9		9
									2009-09-05T12:00:00.000	1	0020	1		9		9		9	39.043	1	24.531	1		9		9		9
									2009-09-05T15:00:00.000	1	0020	1		9		9		9	38.994	1	24.775	1		9		9		9
									2009-09-05T18:00:00.000	1	0020	1		9		9		9	39.014	1	24.971	1		9		9		9
									2009-09-05T21:00:00.000	1	0020	1		9		9		9	38.984	1	25.093	1		9		9		9
									2009-09-06T00:00:00.000	1	0020	1		9		9		9	38.984	1	24.873	1		9		9		9
									2009-09-06T03:00:00.000	1	0020	1		9		9		9	38.975	1	24.312	1		9		9		9
									2009-09-06T06:00:00.000	1	0020	1		9		9		9	38.984	1	24.507	1		9		9		9
									2009-09-06T09:00:00.000	1	0020	1		9		9		9	39.043	1	24.702	1		9		9		9
									2009-09-06T12:00:00.000	1	0020	1		9		9		9	39.004	1	24.995	1		9		9		9
									2009-09-06T15:00:00.000	1	0020	1		9		9		9	38.994	1	24.702	1		9		9		9
									2009-09-06T18:00:00.000	1	0020	1		9		9		9	38.984	1	24.873	1		9		9		9
									2009-09-06T21:00:00.000	1	0020	1		9		9		9	39.004	1	25.044	1		9		9		9
									2009-09-07T00:00:00.000	1	0020	1		9		9		9	38.975	1	24.287	1		9		9		9
									2009-09-07T03:00:00.000	1	0020	1		9		9		9	38.984	1	24.360	1		9		9		9
									2009-09-07T06:00:00.000	1	0020	1		9		9		9	39.053	1	23.726	1		9		9		9
									2009-09-07T09:00:00.000	1	0020	1		9		9		9	38.994	1	23.481	1		9		9		9
									2009-09-07T12:00:00.000	1	0020	1		9		9		9	39.014	1	23.823	1		9		9		9
									2009-09-07T15:00:00.000	1	0020	1		9		9		9	39.238	1	24.751	1		9		9		9
									2009-09-07T18:00:00.000	1	0020	1		9		9		9	39.160	1	24.067	1		9		9		9
									2009-09-07T21:00:00.000	1	0020	1		9		9		9	39.170	1	24.629	1		9		9		9
									2009-09-08T00:00:00.000	1	0020	1		9		9		9	39.072	1	24.458	1		9		9		9
									2009-09-08T03:00:00.000	1	0020	1		9		9		9	39.092	1	24.019	1		9		9		9
									2009-09-08T06:00:00.000	1	0020	1		9		9		9	39.268	1	25.117	1		9		9		9
									2009-09-08T09:00:00.000	1	0020	1		9		9		9	39.180	1	25.166	1		9		9		9
