
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00001	*	2008-05-01T00:00:00.000	+21.596000	+36.825500	GN36200805PYL_00001_269_D90	269	1681.0	2008-05-01T00:00:00.000	1	0001	1	21.973	1	37.969	1	38.076	1	17.231	1		9		9
									2008-05-01T03:00:00.000	1	0001	1	20.215	1	65.742	1	38.135	1	17.109	1		9		9
									2008-05-01T06:00:00.000	1	0001	1	14.648	1	67.148	1	38.057	1	17.085	1		9		9
									2008-05-01T09:00:00.000	1	0001	1	13.477	1	18.633	1	38.086	1	17.207	1		9		9
									2008-05-01T12:00:00.000	1	0001	1	20.508	1	24.609	1	38.076	1	17.402	1		9		9
									2008-05-01T15:00:00.000	1	0001	1	27.832	1	45.352	1	38.018	1	17.598	1		9		9
									2008-05-01T18:00:00.000	1	0001	1	24.316	1	67.852	1	38.018	1	17.476	1		9		9
									2008-05-01T21:00:00.000	1	0001	1	17.285	1	71.367	1	38.037	1	17.402	1		9		9
									2008-05-02T00:00:00.000	1	0001	1	11.133	1	68.555	1	38.018	1	17.402	1		9		9
									2008-05-02T03:00:00.000	1	0001	1	7.324	1	56.602	1	38.047	1	17.354	1		9		9
									2008-05-02T06:00:00.000	1	0001	1	11.133	1	30.938	1	38.086	1	17.378	1		9		9
									2008-05-02T09:00:00.000	1	0001	1	14.941	1	33.047	1	37.920	1	17.622	1		9		9
									2008-05-02T12:00:00.000	1	0001	1	23.145	1	44.297	1	37.959	1	18.062	1		9		9
									2008-05-02T15:00:00.000	1	0001	1	25.781	1	80.859	3	37.959	1	18.574	1		9		9
									2008-05-02T18:00:00.000	1	0001	1	25.781	1	129.375	3	37.832	1	18.184	1		9		9
									2008-05-02T21:00:00.000	1	0001	1	14.355	1	143.086	1	37.803	1	17.891	1		9		9
									2008-05-03T00:00:00.000	1	0001	1	5.859	1	205.664	3	37.842	1	17.769	1		9		9
									2008-05-03T03:00:00.000	1	0001	1	3.516	1	69.961	3	37.910	1	17.695	1		9		9
									2008-05-03T06:00:00.000	1	0001	1	4.102	1	90.000	1	37.920	1	17.671	1		9		9
									2008-05-03T09:00:00.000	1	0001	1	14.355	1	86.484	1	37.969	1	18.135	1		9		9
									2008-05-03T12:00:00.000	1	0001	1	16.113	1	105.117	3	37.881	1	18.989	1		9		9
									2008-05-03T15:00:00.000	1	0001	1	16.992	1	160.664	3	37.715	1	19.062	1		9		9
									2008-05-03T18:00:00.000	1	0001	1	12.305	1	176.836	1	37.529	1	18.940	1		9		9
