
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00001	*	2009-06-01T00:00:00.000	+21.596000	+36.825500	GN36200906PYL_00001_269_D90	269	1681.0	2009-06-01T00:00:00.000	1	0001	1	11.133	1	141.328	1	37.754	1	23.042	1		9		9
									2009-06-01T03:00:00.000	1	0001	1	12.305	1	126.211	1	37.754	1	22.969	1		9		9
									2009-06-01T06:00:00.000	1	0001	1	4.980	1	139.922	1	37.773	1	22.920	1		9		9
									2009-06-01T09:00:00.000	1	0001	1	14.648	1	61.172	1	37.803	1	23.359	1		9		9
									2009-06-01T12:00:00.000	1	0001	1	31.348	1	75.938	1	37.891	1	23.677	1		9		9
									2009-06-01T15:00:00.000	1	0001	1	25.781	1	114.961	1	37.744	1	23.433	1		9		9
									2009-06-01T18:00:00.000	1	0001	1	6.152	1	168.750	3	37.764	1	23.018	1		9		9
									2009-06-01T21:00:00.000	1	0001	1	20.801	1	325.898	3	37.734	1	22.700	1		9		9
									2009-06-02T00:00:00.000	1	0001	1	29.297	1	353.320	1	37.715	1	22.456	1		9		9
									2009-06-02T03:00:00.000	1	0001	1	29.883	1	35.156	1	37.695	1	22.407	1		9		9
									2009-06-02T06:00:00.000	1	0001	1	28.711	1	97.031	3	37.734	1	22.383	1		9		9
									2009-06-02T09:00:00.000	1	0001	1	6.738	1	162.422	3	37.744	1	22.456	1		9		9
									2009-06-02T12:00:00.000	1	0001	1	15.527	1	331.875	3	37.754	1	22.700	1		9		9
									2009-06-02T15:00:00.000	1	0001	1	14.648	1	51.680	3	37.734	1	22.969	1		9		9
									2009-06-02T18:00:00.000	1	0001	1	15.234	1	130.781	1	37.734	1	22.651	1		9		9
