
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	PRES [decibar=10000 pascals]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	TUR4 [N.T.U Nephelo Turb. Unit]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00050	*	2011-11-01T00:00:00.000	+21.596000	+36.825500	GN36201111PYL_00050_269_D90	269	1681.0	2011-11-01T00:00:00.000	1	0050	1		9		9		9	39.004	1	21.851	1		9		9		9
									2011-11-01T03:00:00.000	1	0050	1		9		9		9	38.997	1	21.855	1		9		9		9
									2011-11-01T06:00:00.000	1	0050	1		9		9		9	38.998	1	21.841	1		9		9		9
									2011-11-01T09:00:00.000	1	0050	1		9		9		9	38.983	1	21.787	1		9		9		9
									2011-11-01T12:00:00.000	1	0050	1		9		9		9	38.988	1	21.797	1		9		9		9
									2011-11-01T15:00:00.000	1	0050	1		9		9		9	38.919	1	21.602	1		9		9		9
									2011-11-01T18:00:00.000	1	0050	1		9		9		9	39.002	1	21.792	1		9		9		9
									2011-11-01T21:00:00.000	1	0050	1		9		9		9	38.978	1	21.729	1		9		9		9
									2011-11-02T00:00:00.000	1	0050	1		9		9		9	38.967	1	21.724	1		9		9		9
									2011-11-02T03:00:00.000	1	0050	1		9		9		9	38.978	1	21.743	1		9		9		9
									2011-11-02T06:00:00.000	1	0050	1		9		9		9	38.961	1	21.724	1		9		9		9
									2011-11-02T09:00:00.000	1	0050	1		9		9		9	38.986	1	21.655	1		9		9		9
									2011-11-02T12:00:00.000	1	0050	1		9		9		9	39.008	1	21.650	1		9		9		9
									2011-11-02T15:00:00.000	1	0050	1		9		9		9	38.995	1	21.548	1		9		9		9
									2011-11-02T18:00:00.000	1	0050	1		9		9		9	39.001	1	21.553	1		9		9		9
									2011-11-02T21:00:00.000	1	0050	1		9		9		9	38.988	1	21.567	1		9		9		9
									2011-11-03T00:00:00.000	1	0050	1		9		9		9	39.005	1	21.577	1		9		9		9
									2011-11-03T03:00:00.000	1	0050	1		9		9		9	39.007	1	21.416	1		9		9		9
									2011-11-03T06:00:00.000	1	0050	1		9		9		9	39.002	1	21.489	1		9		9		9
									2011-11-03T09:00:00.000	1	0050	1		9		9		9	38.960	1	21.411	1		9		9		9
									2011-11-03T12:00:00.000	1	0050	1		9		9		9	38.954	1	21.362	1		9		9		9
									2011-11-03T15:00:00.000	1	0050	1		9		9		9	38.963	1	21.357	1		9		9		9
									2011-11-03T18:00:00.000	1	0050	1		9		9		9	38.919	1	21.255	1		9		9		9
									2011-11-03T21:00:00.000	1	0050	1		9		9		9	38.897	1	21.235	1		9		9		9
									2011-11-04T00:00:00.000	1	0050	1		9		9		9	38.957	1	21.387	1		9		9		9
									2011-11-04T03:00:00.000	1	0050	1		9		9		9	38.960	1	21.411	1		9		9		9
									2011-11-04T06:00:00.000	1	0050	1		9		9		9	38.947	1	21.343	1		9		9		9
									2011-11-04T09:00:00.000	1	0050	1		9		9		9	38.890	1	21.064	1		9		9		9
									2011-11-04T12:00:00.000	1	0050	1		9		9		9	38.890	1	21.182	1		9		9		9
									2011-11-04T15:00:00.000	1	0050	1		9		9		9	38.920	1	21.201	1		9		9		9
									2011-11-04T18:00:00.000	1	0050	1		9		9		9	38.919	1	21.021	1		9		9		9
									2011-11-04T21:00:00.000	1	0050	1		9		9		9	38.853	1	21.001	1		9		9		9
									2011-11-05T00:00:00.000	1	0050	1		9		9		9	38.887	1	21.211	1		9		9		9
									2011-11-05T03:00:00.000	1	0050	1		9		9		9	38.882	1	21.245	1		9		9		9
									2011-11-05T06:00:00.000	1	0050	1		9		9		9	38.944	1	21.118	1		9		9		9
									2011-11-05T09:00:00.000	1	0050	1		9		9		9	38.944	1	21.172	1		9		9		9
									2011-11-05T12:00:00.000	1	0050	1		9		9		9	38.948	1	21.216	1		9		9		9
									2011-11-05T15:00:00.000	1	0050	1		9		9		9	38.926	1	21.182	1		9		9		9
									2011-11-05T18:00:00.000	1	0050	1		9		9		9	38.932	1	21.216	1		9		9		9
									2011-11-05T21:00:00.000	1	0050	1		9		9		9	38.928	1	21.299	1		9		9		9
									2011-11-06T00:00:00.000	1	0050	1		9		9		9	38.922	1	21.250	1		9		9		9
									2011-11-06T03:00:00.000	1	0050	1		9		9		9	38.912	1	21.108	1		9		9		9
									2011-11-06T06:00:00.000	1	0050	1		9		9		9	38.913	1	21.133	1		9		9		9
									2011-11-06T09:00:00.000	1	0050	1		9		9		9	38.912	1	21.157	1		9		9		9
									2011-11-06T12:00:00.000	1	0050	1		9		9		9	38.910	1	21.138	1		9		9		9
									2011-11-06T15:00:00.000	1	0050	1		9		9		9	38.896	1	21.089	1		9		9		9
									2011-11-06T18:00:00.000	1	0050	1		9		9		9	38.923	1	21.265	1		9		9		9
									2011-11-06T21:00:00.000	1	0050	1		9		9		9	38.916	1	21.221	1		9		9		9
									2011-11-07T00:00:00.000	1	0050	1		9		9		9	38.922	1	21.230	1		9		9		9
