
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	CNDC [mho/meter]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00003	*	2011-10-01T00:00:00.000	+20.601000	+37.948833	GN36201110ZAK_00003_269_D90	269	313.0	2011-10-01T00:00:00.000	1	0003	1	8.936	1		9		9	36.978	1	24.489	1		9		9
									2011-10-01T03:00:00.000	1	0003	1	23.218	1		9		9	37.041	1	24.336	1		9		9
									2011-10-01T06:00:00.000	1	0003	1	22.046	1		9		9	36.494	1	24.635	1		9		9
									2011-10-01T09:00:00.000	1	0003	1	5.786	1		9		9	36.389	1	24.720	1		9		9
									2011-10-01T12:00:00.000	1	0003	1	10.767	1		9		9	36.660	1	24.769	1		9		9
									2011-10-01T15:00:00.000	1	0003	1	7.837	1		9		9	36.465	1	24.873	1		9		9
									2011-10-01T18:00:00.000	1	0003	1	5.200	1		9		9	37.136	1	24.952	1		9		9
									2011-10-01T21:00:00.000	1	0003	1	4.907	1		9		9	36.924	1	24.873	1		9		9
									2011-10-02T00:00:00.000	1	0003	1	6.665	1		9		9	37.180	1	24.714	1		9		9
									2011-10-02T03:00:00.000	1	0003	1		9		9		9	37.007	1	24.604	1		9		9
									2011-10-02T06:00:00.000	1	0003	1	6.812	1		9		9	35.884	1	24.287	1		9		9
									2011-10-02T09:00:00.000	1	0003	1	10.620	1		9		9	36.521	1	24.421	1		9		9
									2011-10-02T12:00:00.000	1	0003	1	3.223	1		9		9	36.538	1	24.653	1		9		9
									2011-10-02T15:00:00.000	1	0003	1	8.057	1		9		9	36.450	1	24.861	1		9		9
									2011-10-02T18:00:00.000	1	0003	1	4.248	1		9		9	37.036	1	24.806	1		9		9
									2011-10-02T21:00:00.000	1	0003	1	6.445	1		9		9	36.411	1	24.763	1		9		9
									2011-10-03T00:00:00.000	1	0003	1	6.299	1		9		9	37.327	1	24.678	1		9		9
									2011-10-03T03:00:00.000	1	0003	1		9		9		9	37.212	1	24.769	1		9		9
									2011-10-03T06:00:00.000	1	0003	1	9.741	1		9		9	36.687	1	24.952	1		9		9
									2011-10-03T09:00:00.000	1	0003	1	6.079	1		9		9	35.942	1	25.056	1		9		9
									2011-10-03T12:00:00.000	1	0003	1	5.859	1		9		9	35.581	1	25.105	1		9		9
									2011-10-03T15:00:00.000	1	0003	1	7.544	1		9		9	35.127	1	24.806	1		9		9
									2011-10-03T18:00:00.000	1	0003	1	6.445	1		9		9	36.792	1	25.044	1		9		9
									2011-10-03T21:00:00.000	1	0003	1	5.200	1		9		9	36.560	1	24.800	1		9		9
									2011-10-04T00:00:00.000	1	0003	1	7.690	1		9		9	36.709	1	24.690	1		9		9
									2011-10-04T03:00:00.000	1	0003	1	7.397	1		9		9	37.322	3	24.611	1		9		9
