
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	CNDC [mho/meter]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00003	*	2011-02-01T00:00:00.000	+20.601000	+37.948833	GN36201102ZAK_00003_269_D90	269	313.0	2011-02-01T00:00:00.000	1	0003	1	6.372	3		9		9	37.397	3	16.359	3		9		9
									2011-02-01T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-01T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-01T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-01T12:00:00.000	1	0003	1	9.888	3		9		9	36.882	3	16.291	3		9		9
									2011-02-01T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-01T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-01T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-02T00:00:00.000	1	0003	1	11.938	3		9		9	37.451	3	16.279	3		9		9
									2011-02-02T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-02T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-02T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-02T12:00:00.000	1	0003	1	3.369	3		9		9	36.565	3	16.291	3		9		9
									2011-02-02T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-02T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-02T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-03T00:00:00.000	1	0003	1	22.852	3		9		9	34.905	3	16.237	3		9		9
									2011-02-03T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-03T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-03T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-03T12:00:00.000	1	0003	1	12.964	3		9		9	35.156	3	16.182	3		9		9
									2011-02-03T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-03T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-03T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-04T00:00:00.000	1	0003	1	8.130	3		9		9	36.829	3	16.066	3		9		9
									2011-02-04T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-04T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-04T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-04T12:00:00.000	1	0003	1	4.468	3		9		9	36.055	3	16.041	3		9		9
									2011-02-04T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-04T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-04T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-05T00:00:00.000	1	0003	1	4.028	3		9		9	36.965	3	16.011	3		9		9
									2011-02-05T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-05T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-05T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-05T12:00:00.000	1	0003	1	3.809	3		9		9	35.972	3	16.017	3		9		9
									2011-02-05T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-05T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-05T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-06T00:00:00.000	1	0003	1	18.311	3		9		9	36.887	3	16.017	3		9		9
									2011-02-06T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-06T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-06T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-06T12:00:00.000	1	0003	1	11.938	3		9		9	36.067	3	16.066	3		9		9
									2011-02-06T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-06T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-06T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-07T00:00:00.000	1	0003	1	15.308	3		9		9	37.163	3	16.023	3		9		9
									2011-02-07T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-07T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-07T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-07T12:00:00.000	1	0003	1	20.508	3		9		9	36.863	3	16.047	3		9		9
									2011-02-07T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-07T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-07T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-08T00:00:00.000	1	0003	1	5.933	3		9		9	37.280	3	16.005	3		9		9
									2011-02-08T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-08T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-02-08T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
