
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	CNDC [mho/meter]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00003	*	2010-12-01T00:00:00.000	+20.601000	+37.948833	GN36201012ZAK_00003_269_D90	269	313.0	2010-12-01T00:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-01T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-01T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-01T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-01T12:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-01T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-01T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-01T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-02T00:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-02T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-02T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-02T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-02T12:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-02T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-02T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-02T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-03T00:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-03T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-03T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-03T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-03T12:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-03T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-03T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-03T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-04T00:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-04T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-04T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-04T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-04T12:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-04T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-04T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-04T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-05T00:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-05T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-05T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-05T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-05T12:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-05T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-05T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-05T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-06T00:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-06T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-06T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-06T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-06T12:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-06T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-06T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-06T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-07T00:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-07T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-07T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-07T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-07T12:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-07T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-07T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-07T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-08T00:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-08T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-08T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-08T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-08T12:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-08T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-08T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-08T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-09T00:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-09T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-09T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-09T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-09T12:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-09T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-09T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-09T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-10T00:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-10T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-10T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-10T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-10T12:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-10T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-10T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-10T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-11T00:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-11T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-11T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-11T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-11T12:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-11T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-11T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-11T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-12T00:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-12T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-12T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-12T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-12T12:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-12T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-12T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-12T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-13T00:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-13T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-13T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-13T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-13T12:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-13T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-13T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-13T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-14T00:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-14T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-14T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-14T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-14T12:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-14T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-14T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-14T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-15T00:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-15T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-15T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-15T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-15T12:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-15T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-15T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-15T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
