
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00001	*	2008-09-01T00:00:00.000	+21.596000	+36.825500	GN36200809PYL_00001_269_D90	269	1681.0	2008-09-01T00:00:00.000	1	0001	1	38.965	1	346.641	1	35.615	1	26.265	1		9		9
									2008-09-01T03:00:00.000	1	0001	1	42.773	1	358.594	1	35.645	1	26.021	1		9		9
									2008-09-01T06:00:00.000	1	0001	1	35.449	1	357.891	1	35.889	1	25.947	1		9		9
									2008-09-01T09:00:00.000	1	0001	1	19.629	1	320.625	1	35.850	1	26.265	1		9		9
									2008-09-01T12:00:00.000	1	0001	1	29.883	1	325.195	1	35.762	1	26.704	1		9		9
									2008-09-01T15:00:00.000	1	0001	1	32.227	1	348.047	1	35.791	1	27.021	1		9		9
									2008-09-01T18:00:00.000	1	0001	1	29.297	1	348.047	1	35.752	1	26.704	1		9		9
									2008-09-01T21:00:00.000	1	0001	1	31.348	1	342.070	1	35.752	1	26.265	1		9		9
									2008-09-02T00:00:00.000	1	0001	1	32.520	1	318.516	1	35.693	1	26.118	1		9		9
									2008-09-02T03:00:00.000	1	0001	1	31.348	1	317.461	1	35.684	1	25.947	1		9		9
									2008-09-02T06:00:00.000	1	0001	1	33.398	1	338.555	1	35.576	1	25.874	1		9		9
									2008-09-02T09:00:00.000	1	0001	1	34.863	1	335.742	1	34.307	1	25.972	1		9		9
									2008-09-02T12:00:00.000	1	0001	1	39.551	1	16.523	3	35.645	1	26.216	1		9		9
									2008-09-02T15:00:00.000	1	0001	1	54.199	1	356.484	1	35.889	1	26.338	1		9		9
									2008-09-02T18:00:00.000	1	0001	1	38.379	1	324.492	3	35.664	1	26.118	1		9		9
									2008-09-02T21:00:00.000	1	0001	1	16.699	1	280.547	3	35.811	1	26.069	1		9		9
									2008-09-03T00:00:00.000	1	0001	1	23.438	1	335.039	3	35.850	1	26.045	1		9		9
									2008-09-03T03:00:00.000	1	0001	1	32.520	1	356.836	1	35.918	1	26.069	1		9		9
									2008-09-03T06:00:00.000	1	0001	1	40.723	1	352.617	3	35.840	1	25.435	1		9		9
									2008-09-03T09:00:00.000	1	0001	1	45.996	1	293.555	3	35.830	1	25.825	1		9		9
									2008-09-03T12:00:00.000	1	0001	1	26.367	1	329.414	1	35.107	1	26.436	1		9		9
									2008-09-03T15:00:00.000	1	0001	1	28.418	1	319.219	1	35.850	1	26.802	1		9		9
									2008-09-03T18:00:00.000	1	0001	1	26.074	1	342.070	1	35.576	1	26.167	1		9		9
									2008-09-03T21:00:00.000	1	0001	1	25.488	1	359.648	1	35.566	1	26.167	1		9		9
									2008-09-04T00:00:00.000	1	0001	1	53.320	1	339.961	1	35.596	1	26.045	1		9		9
									2008-09-04T03:00:00.000	1	0001	1	52.734	1	336.094	1	35.791	1	25.850	1		9		9
									2008-09-04T06:00:00.000	1	0001	1	49.512	1	322.734	1	35.713	1	25.850	1		9		9
									2008-09-04T09:00:00.000	1	0001	1	30.762	1	340.312	1	35.938	1	25.923	1		9		9
									2008-09-04T12:00:00.000	1	0001	1	12.012	1	351.562	1	35.811	1	26.167	1		9		9
									2008-09-04T15:00:00.000	1	0001	1	29.883	1	330.117	1	35.801	1	26.338	1		9		9
									2008-09-04T18:00:00.000	1	0001	1	50.977	1	351.914	1	35.635	1	26.191	1		9		9
									2008-09-04T21:00:00.000	1	0001	1	49.805	1	346.992	1	35.596	1	25.850	1		9		9
									2008-09-05T00:00:00.000	1	0001	1	40.723	1	322.031	1	35.684	1	25.996	1		9		9
									2008-09-05T03:00:00.000	1	0001	1	40.137	1	307.266	1	35.596	1	25.923	1		9		9
									2008-09-05T06:00:00.000	1	0001	1	33.984	1	303.750	1	35.664	1	26.021	1		9		9
									2008-09-05T09:00:00.000	1	0001	1	29.883	1	331.523	1	35.830	1	26.094	1		9		9
