
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	CNDC [mho/meter]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00003	*	2008-06-01T00:00:00.000	+22.093667	+36.971333	GN36200806KAL_00003_269_D90	269	340.0	2008-06-01T00:00:00.000	1	0003	1	0.586	3	153.281	3		9	37.334	3	22.188	3		9	0.117	3
									2008-06-01T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2008-06-01T06:00:00.000	1	0003	1	9.668	1	146.953	1		9	37.285	1	22.236	1		9	0.137	1
									2008-06-01T09:00:00.000	1	0003	1	5.859	1	176.133	1		9	37.314	1	21.919	1		9	0.264	1
									2008-06-01T12:00:00.000	1	0003	1	2.344	1	170.156	3		9	37.295	1	22.383	1		9	0.225	1
									2008-06-01T15:00:00.000	1	0003	1	7.031	1	41.484	3		9	37.324	1	22.261	1		9	0.146	1
									2008-06-01T18:00:00.000	1	0003	1	10.254	1	80.508	3		9	37.305	1	22.236	1		9	0.166	1
									2008-06-01T21:00:00.000	1	0003	1	15.527	1	195.820	3		9	37.227	1	22.651	1		9	0.127	1
									2008-06-02T00:00:00.000	1	0003	1	1.172	1	338.203	3		9	37.266	1	22.432	1		9	0.117	1
									2008-06-02T03:00:00.000	1	0003	1	3.223	1	313.945	3		9	37.275	1	22.358	1		9	0.117	1
									2008-06-02T06:00:00.000	1	0003	1	6.152	1	204.609	3		9	37.285	1	22.212	1		9	0.127	1
									2008-06-02T09:00:00.000	1	0003	1	6.738	1	163.828	1		9	37.266	1	22.505	1		9	0.127	1
									2008-06-02T12:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2008-06-02T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2008-06-02T18:00:00.000	1	0003	1	13.477	1	140.625	1		9	37.236	1	23.237	1		9	0.146	1
									2008-06-02T21:00:00.000	1	0003	1	16.699	1	178.594	1		9	37.217	1	23.042	1		9	0.127	1
									2008-06-03T00:00:00.000	1	0003	1	8.203	1	193.359	1		9	37.207	1	23.066	1		9	0.117	1
									2008-06-03T03:00:00.000	1	0003	1	2.930	1	145.195	1		9	37.188	1	23.140	1		9	0.127	1
									2008-06-03T06:00:00.000	1	0003	1	13.184	1	146.953	1		9	37.188	1	22.822	1		9	0.137	1
									2008-06-03T09:00:00.000	1	0003	1	16.406	1	184.570	1		9	37.148	1	22.969	1		9	0.137	1
									2008-06-03T12:00:00.000	1	0003	1	11.719	1	184.922	1		9	37.158	1	23.091	1		9	0.146	1
									2008-06-03T15:00:00.000	1	0003	1	4.980	1	128.320	1		9	37.158	1	23.237	1		9	0.146	1
									2008-06-03T18:00:00.000	1	0003	1	14.062	1	150.117	1		9	37.188	1	23.188	1		9	0.156	1
									2008-06-03T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2008-06-04T00:00:00.000	1	0003	1	16.992	3	156.797	3		9	37.109	3	23.091	3		9	0.137	3
									2008-06-04T03:00:00.000	1	0003	1	16.113	1	137.109	1		9	37.109	1	22.798	1		9	0.127	1
									2008-06-04T06:00:00.000	1	0003	1	9.668	1	234.492	3		9	37.129	1	22.920	1		9	0.117	1
									2008-06-04T09:00:00.000	1	0003	1	8.789	1	194.062	3		9	37.188	1	22.334	1		9	0.127	1
									2008-06-04T12:00:00.000	1	0003	1	11.426	1	52.383	3		9	37.148	1	22.773	1		9	0.254	1
									2008-06-04T15:00:00.000	1	0003	1	13.184	1	58.711	1		9	37.188	1	22.822	1		9	0.137	1
									2008-06-04T18:00:00.000	1	0003	1	9.082	1	90.703	1		9	37.197	1	22.578	1		9	0.137	1
									2008-06-04T21:00:00.000	1	0003	1	6.738	1	130.781	1		9	37.158	1	22.432	1		9	0.117	1
									2008-06-05T00:00:00.000	1	0003	1	1.172	1	290.039	3		9	37.070	1	22.456	1		9	0.127	1
									2008-06-05T03:00:00.000	1	0003	1	6.445	1	226.406	1		9	37.070	1	22.358	1		9	0.107	1
									2008-06-05T06:00:00.000	1	0003	1	11.133	1	183.164	1		9	37.148	1	22.236	1		9	0.127	1
									2008-06-05T09:00:00.000	1	0003	1	4.688	1	187.383	3		9	37.178	1	22.310	1		9	0.166	1
									2008-06-05T12:00:00.000	1	0003	1	3.516	1	16.875	3		9	37.119	1	22.651	1		9	0.146	1
									2008-06-05T15:00:00.000	1	0003	1	9.961	1	51.680	1		9	37.041	1	22.578	1		9	0.137	1
									2008-06-05T18:00:00.000	1	0003	1	19.922	1	125.508	3		9	37.109	1	22.798	1		9	0.869	1
									2008-06-05T21:00:00.000	1	0003	1	16.699	1	194.766	3		9	37.070	1	23.188	1		9	0.107	1
									2008-06-06T00:00:00.000	1	0003	1	7.617	1	207.070	1		9	37.031	1	22.969	1		9	0.205	1
									2008-06-06T03:00:00.000	1	0003	1	4.688	1	259.102	1		9	37.012	1	22.847	1		9	0.137	1
									2008-06-06T06:00:00.000	1	0003	1	1.465	1	301.641	3		9	37.002	1	22.871	1		9	0.107	1
									2008-06-06T09:00:00.000	1	0003	1	9.375	1	164.531	3		9	36.982	1	22.871	1		9	0.117	1
									2008-06-06T12:00:00.000	1	0003	1	3.223	1	86.484	1		9	36.992	1	22.920	1		9	0.127	1
									2008-06-06T15:00:00.000	1	0003	1	17.578	1	58.359	1		9	36.973	1	23.213	1		9	0.156	1
