
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00001	*	2011-10-01T00:00:00.000	+21.596000	+36.825500	GN36201110PYL_00001_269_D90	269	1681.0	2011-10-01T00:00:00.000	1	0001	1	17.871	1	302.344	1	39.021	1	25.804	1		9		9
									2011-10-01T03:00:00.000	1	0001	1	16.699	1	301.641	1	39.033	1	25.791	1		9		9
									2011-10-01T06:00:00.000	1	0001	1	15.820	1	306.211	1	38.987	1	25.711	1		9		9
									2011-10-01T09:00:00.000	1	0001	1	13.477	1	312.188	1	38.982	1	25.698	1		9		9
									2011-10-01T12:00:00.000	1	0001	1	16.406	1	234.844	1	38.982	1	25.744	1		9		9
									2011-10-01T15:00:00.000	1	0001	1	11.719	1	211.289	1	38.958	1	25.672	1		9		9
									2011-10-01T18:00:00.000	1	0001	1	13.770	1	211.289	1	38.987	1	25.678	1		9		9
									2011-10-01T21:00:00.000	1	0001	1	12.012	1	316.055	3	38.975	1	25.599	1		9		9
									2011-10-02T00:00:00.000	1	0001	1	13.770	1	335.039	1	39.006	1	25.646	1		9		9
									2011-10-02T03:00:00.000	1	0001	1	13.770	1	334.336	1	38.984	1	25.593	1		9		9
									2011-10-02T06:00:00.000	1	0001	1	23.145	1	322.031	1	38.997	1	25.573	1		9		9
									2011-10-02T09:00:00.000	1	0001	1	17.285	1	241.875	1	38.997	1	25.580	1		9		9
									2011-10-02T12:00:00.000	1	0001	1	14.062	1	249.609	1	38.994	1	25.586	1		9		9
									2011-10-02T15:00:00.000	1	0001	1	13.770	1	255.938	1	39.004	1	25.507	1		9		9
