
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00001	*	2008-07-01T00:00:00.000	+21.596000	+36.825500	GN36200807PYL_00001_269_D90	269	1681.0	2008-07-01T00:00:00.000	1	0001	1	32.227	1	149.414	1	34.609	1	27.388	1		9		9
									2008-07-01T03:00:00.000	1	0001	1	28.711	1	169.453	1	34.473	1	27.119	1		9		9
									2008-07-01T06:00:00.000	1	0001	1	30.176	1	164.531	1	34.609	1	26.777	1		9		9
									2008-07-01T09:00:00.000	1	0001	1	24.609	1	135.000	1	34.473	1	27.095	1		9		9
									2008-07-01T12:00:00.000	1	0001	1	42.480	1	150.117	1	37.959	1	27.754	1		9		9
									2008-07-01T15:00:00.000	1	0001	1	46.289	1	165.938	1	37.842	1	27.192	1		9		9
									2008-07-01T18:00:00.000	1	0001	1	38.965	1	167.695	1	37.861	1	27.412	1		9		9
									2008-07-01T21:00:00.000	1	0001	1	39.258	1	153.633	1	37.754	1	26.411	1		9		9
									2008-07-02T00:00:00.000	1	0001	1	33.105	1	158.906	1	37.744	1	26.631	1		9		9
									2008-07-02T03:00:00.000	1	0001	1	23.438	1	169.102	1	37.822	1	26.509	1		9		9
									2008-07-02T06:00:00.000	1	0001	1	16.406	1	144.141	1	37.793	1	25.947	1		9		9
									2008-07-02T09:00:00.000	1	0001	1	16.406	1	142.383	1	37.656	1	26.143	1		9		9
									2008-07-02T12:00:00.000	1	0001	1	31.348	1	134.648	1	37.617	1	26.265	1		9		9
									2008-07-02T15:00:00.000	1	0001	1	35.156	1	161.719	1	37.568	1	26.582	1		9		9
									2008-07-02T18:00:00.000	1	0001	1	21.680	1	176.484	1	37.822	1	26.558	1		9		9
									2008-07-02T21:00:00.000	1	0001	1	13.477	1	138.867	3	37.764	1	26.411	1		9		9
									2008-07-03T00:00:00.000	1	0001	1	24.902	1	133.242	1	37.812	1	26.167	1		9		9
									2008-07-03T03:00:00.000	1	0001	1	28.125	1	156.797	1	37.744	1	25.825	1		9		9
									2008-07-03T06:00:00.000	1	0001	1	26.953	1	168.398	1	37.754	1	25.288	1		9		9
									2008-07-03T09:00:00.000	1	0001	1	25.781	1	168.750	1	37.773	1	25.483	1		9		9
									2008-07-03T12:00:00.000	1	0001	1	27.246	1	155.742	1	37.637	1	25.630	1		9		9
									2008-07-03T15:00:00.000	1	0001	1	18.750	1	176.484	3	37.725	1	26.240	1		9		9
									2008-07-03T18:00:00.000	1	0001	1	12.305	1	121.992	1	37.568	1	26.021	1		9		9
									2008-07-03T21:00:00.000	1	0001	1	17.871	1	119.883	1	37.617	1	25.630	1		9		9
									2008-07-04T00:00:00.000	1	0001	1	21.094	1	141.680	1	37.705	1	25.654	1		9		9
									2008-07-04T03:00:00.000	1	0001	1	12.891	1	153.281	1	37.676	1	25.605	1		9		9
									2008-07-04T06:00:00.000	1	0001	1	16.406	1	147.305	1	37.471	1	25.361	1		9		9
									2008-07-04T09:00:00.000	1	0001	1	17.578	1	121.641	1	37.578	1	25.361	1		9		9
									2008-07-04T12:00:00.000	1	0001	1	34.277	1	148.711	1	37.832	1	25.581	1		9		9
									2008-07-04T15:00:00.000	1	0001	1	28.418	1	148.359	1	37.275	1	25.850	1		9		9
									2008-07-04T18:00:00.000	1	0001	1	29.297	1	165.938	1	37.656	1	25.825	1		9		9
									2008-07-04T21:00:00.000	1	0001	1	17.578	1	163.125	1	37.676	1	25.459	1		9		9
									2008-07-05T00:00:00.000	1	0001	1	11.133	1	119.883	1	37.803	1	25.264	1		9		9
									2008-07-05T03:00:00.000	1	0001	1	18.457	1	122.695	1	37.783	1	25.361	1		9		9
									2008-07-05T06:00:00.000	1	0001	1	19.629	1	168.398	1	37.822	1	25.288	1		9		9
									2008-07-05T09:00:00.000	1	0001	1	16.406	1	162.422	1	37.803	1	25.508	1		9		9
									2008-07-05T12:00:00.000	1	0001	1	17.871	1	150.820	1	37.861	1	25.850	1		9		9
									2008-07-05T15:00:00.000	1	0001	1	32.520	1	129.727	1	37.744	1	25.703	1		9		9
									2008-07-05T18:00:00.000	1	0001	1	43.652	1	152.578	1	37.959	1	26.191	1		9		9
