
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00001	*	2011-12-01T00:00:00.000	+21.596000	+36.825500	GN36201112PYL_00001_269_D90	269	1681.0	2011-12-01T00:00:00.000	1	0001	1		9		9	38.931	1	19.443	1		9		9
									2011-12-01T03:00:00.000	1	0001	1		9		9	38.933	1	19.429	1		9		9
									2011-12-01T06:00:00.000	1	0001	1		9		9	38.936	1	19.423	1		9		9
									2011-12-01T09:00:00.000	1	0001	1		9		9	38.936	1	19.469	1		9		9
									2011-12-01T12:00:00.000	1	0001	1		9		9	38.948	1	19.779	1		9		9
									2011-12-01T15:00:00.000	1	0001	1		9		9	38.936	1	19.495	1		9		9
									2011-12-01T18:00:00.000	1	0001	1		9		9	38.933	1	19.436	1		9		9
									2011-12-01T21:00:00.000	1	0001	1		9		9	38.901	1	19.153	1		9		9
									2011-12-02T00:00:00.000	1	0001	1		9		9	38.909	1	19.186	1		9		9
									2011-12-02T03:00:00.000	1	0001	1		9		9	38.911	1	19.199	1		9		9
									2011-12-02T06:00:00.000	1	0001	1		9		9	38.906	1	19.159	1		9		9
									2011-12-02T09:00:00.000	1	0001	1		9		9	38.894	1	19.159	1		9		9
									2011-12-02T12:00:00.000	1	0001	1		9		9	38.884	1	19.219	1		9		9
									2011-12-02T15:00:00.000	1	0001	1		9		9	38.875	1	19.139	1		9		9
									2011-12-02T18:00:00.000	1	0001	1		9		9	38.877	1	19.133	1		9		9
									2011-12-02T21:00:00.000	1	0001	1		9		9	38.877	1	19.120	1		9		9
									2011-12-03T00:00:00.000	1	0001	1		9		9	38.896	1	19.126	1		9		9
									2011-12-03T03:00:00.000	1	0001	1		9		9	38.914	1	19.186	1		9		9
									2011-12-03T06:00:00.000	1	0001	1		9		9	38.916	1	19.199	1		9		9
									2011-12-03T09:00:00.000	1	0001	1		9		9	38.918	1	19.251	1		9		9
									2011-12-03T12:00:00.000	1	0001	1		9		9	38.923	1	19.357	1		9		9
									2011-12-03T15:00:00.000	1	0001	1		9		9	38.923	1	19.291	1		9		9
									2011-12-03T18:00:00.000	1	0001	1		9		9	38.921	1	19.265	1		9		9
									2011-12-03T21:00:00.000	1	0001	1		9		9	38.921	1	19.265	1		9		9
									2011-12-04T00:00:00.000	1	0001	1		9		9	38.916	1	19.271	1		9		9
									2011-12-04T03:00:00.000	1	0001	1		9		9	38.916	1	19.271	1		9		9
									2011-12-04T06:00:00.000	1	0001	1		9		9	38.914	1	19.238	1		9		9
									2011-12-04T09:00:00.000	1	0001	1		9		9	38.921	1	19.245	1		9		9
									2011-12-04T12:00:00.000	1	0001	1		9		9	38.896	1	19.232	1		9		9
									2011-12-04T15:00:00.000	1	0001	1		9		9	38.875	1	19.199	1		9		9
									2011-12-04T18:00:00.000	1	0001	1		9		9	38.911	1	19.278	1		9		9
									2011-12-04T21:00:00.000	1	0001	1		9		9	38.909	1	19.258	1		9		9
									2011-12-05T00:00:00.000	1	0001	1		9		9	38.909	1	19.245	1		9		9
									2011-12-05T03:00:00.000	1	0001	1		9		9	38.909	1	19.232	1		9		9
									2011-12-05T06:00:00.000	1	0001	1		9		9	38.914	1	19.258	1		9		9
									2011-12-05T09:00:00.000	1	0001	1		9		9	38.916	1	19.271	1		9		9
									2011-12-05T12:00:00.000	1	0001	1		9		9	38.923	1	19.304	1		9		9
									2011-12-05T15:00:00.000	1	0001	1		9		9	38.914	1	19.258	1		9		9
									2011-12-05T18:00:00.000	1	0001	1		9		9	38.911	1	19.232	1		9		9
									2011-12-05T21:00:00.000	1	0001	1		9		9	38.911	1	19.225	1		9		9
									2011-12-06T00:00:00.000	1	0001	1		9		9	38.914	1	19.212	1		9		9
									2011-12-06T03:00:00.000	1	0001	1		9		9	38.911	1	19.212	1		9		9
									2011-12-06T06:00:00.000	1	0001	1		9		9	38.909	1	19.199	1		9		9
									2011-12-06T09:00:00.000	1	0001	1		9		9	38.911	1	19.205	1		9		9
									2011-12-06T12:00:00.000	1	0001	1		9		9	38.911	1	19.212	1		9		9
									2011-12-06T15:00:00.000	1	0001	1		9		9	38.911	1	19.192	1		9		9
									2011-12-06T18:00:00.000	1	0001	1		9		9	38.911	3	19.159	1		9		9
									2011-12-06T21:00:00.000	1	0001	1		9		9	38.909	1	19.153	1		9		9
									2011-12-07T00:00:00.000	1	0001	1		9		9	38.848	1	19.100	1		9		9
									2011-12-07T03:00:00.000	1	0001	1		9		9	38.857	1	19.067	1		9		9
