
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	CNDC [mho/meter]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00003	*	2009-02-01T00:00:00.000	+22.093667	+36.971333	GN36200902KAL_00003_269_D90	269	340.0	2009-02-01T00:00:00.000	1	0003	1	4.102	1	282.305	3		9	35.430	1	15.547	1		9		9
									2009-02-01T03:00:00.000	1	0003	1	2.637	1	13.008	1		9	34.902	1	15.669	1		9		9
									2009-02-01T06:00:00.000	1	0003	1	7.324	1	30.938	1		9	34.473	1	15.791	1		9		9
									2009-02-01T09:00:00.000	1	0003	1	3.223	1	343.125	1		9	35.059	1	15.376	1		9		9
									2009-02-01T12:00:00.000	1	0003	1	5.859	1	274.922	3		9	35.166	1	15.962	1		9		9
									2009-02-01T15:00:00.000	1	0003	1	0.293	1		9		9	35.967	1	15.986	1		9		9
									2009-02-01T18:00:00.000	1	0003	1	6.445	1	72.070	1		9	35.742	1	16.035	1		9		9
									2009-02-01T21:00:00.000	1	0003	1	3.809	1	39.727	1		9	35.732	1	16.108	1		9		9
									2009-02-02T00:00:00.000	1	0003	1	0.879	1	90.000	3		9	35.322	1	15.547	1		9		9
									2009-02-02T03:00:00.000	1	0003	1	7.031	1	315.000	3		9	34.287	1	15.571	1		9		9
									2009-02-02T06:00:00.000	1	0003	1	5.273	1	32.344	1		9	35.283	1	15.547	1		9		9
									2009-02-02T09:00:00.000	1	0003	1	11.719	1	351.562	1		9	34.912	1	15.156	1		9		9
									2009-02-02T12:00:00.000	1	0003	1	6.445	1	34.102	3		9	34.131	1	15.181	1		9		9
									2009-02-02T15:00:00.000	1	0003	1	7.617	1	216.562	3		9	34.258	1	15.571	1		9		9
									2009-02-02T18:00:00.000	1	0003	1	4.688	1	328.008	3		9	34.697	1	15.474	1		9		9
									2009-02-02T21:00:00.000	1	0003	1	5.273	1	304.805	1		9	35.020	1	15.815	1		9		9
									2009-02-03T00:00:00.000	1	0003	1	8.203	1	31.992	3		9	34.824	1	15.791	1		9		9
									2009-02-03T03:00:00.000	1	0003	1	9.375	1	171.914	3		9	34.365	1	15.645	1		9		9
									2009-02-03T06:00:00.000	1	0003	1	3.223	1	150.117	1		9	34.355	1	15.303	1		9		9
									2009-02-03T09:00:00.000	1	0003	1	6.152	1	85.430	3		9	34.082	1	15.278	1		9		9
									2009-02-03T12:00:00.000	1	0003	1	12.305	1	2.461	3		9	34.697	1	15.547	1		9		9
									2009-02-03T15:00:00.000	1	0003	1	10.840	1	156.445	3		9	35.166	1	15.620	1		9		9
									2009-02-03T18:00:00.000	1	0003	1	12.012	1	27.070	3		9	35.107	1	15.571	1		9		9
									2009-02-03T21:00:00.000	1	0003	1	5.566	1	74.883	1		9	34.375	1	15.620	1		9		9
									2009-02-04T00:00:00.000	1	0003	1	4.395	1	65.039	3		9	34.277	1	15.620	1		9		9
									2009-02-04T03:00:00.000	1	0003	1	10.547	1	286.523	3		9	34.268	1	15.547	1		9		9
									2009-02-04T06:00:00.000	1	0003	1	11.719	1	16.523	3		9	34.785	1	15.620	1		9		9
									2009-02-04T09:00:00.000	1	0003	1	5.273	1	55.195	3		9	34.258	1	15.693	1		9		9
									2009-02-04T12:00:00.000	1	0003	1	2.344	1	158.555	3		9	34.961	1	15.791	1		9		9
									2009-02-04T15:00:00.000	1	0003	1	2.051	1	49.219	3		9	35.068	1	15.791	1		9		9
									2009-02-04T18:00:00.000	1	0003	1	4.688	1	239.766	3		9	34.277	1	15.840	1		9		9
									2009-02-04T21:00:00.000	1	0003	1	8.789	1	149.414	3		9	34.678	1	15.840	1		9		9
									2009-02-05T00:00:00.000	1	0003	1	8.496	1	167.695	1		9	34.922	1	15.767	1		9		9
									2009-02-05T03:00:00.000	1	0003	1	3.809	1	215.508	1		9	34.434	1	15.742	1		9		9
									2009-02-05T06:00:00.000	1	0003	1	5.273	1	188.789	1		9	34.863	1	15.742	1		9		9
									2009-02-05T09:00:00.000	1	0003	1	2.051	1	278.438	1		9	35.010	1	15.693	1		9		9
									2009-02-05T12:00:00.000	1	0003	1	8.203	1	277.734	1		9	34.434	1	15.840	1		9		9
									2009-02-05T15:00:00.000	1	0003	1	9.375	1	281.602	1		9	35.371	1	16.206	1		9		9
									2009-02-05T18:00:00.000	1	0003	1	4.395	1	247.148	3		9	35.176	1	16.157	1		9		9
									2009-02-05T21:00:00.000	1	0003	1	7.617	1	141.328	3		9	35.186	1	16.035	1		9		9
									2009-02-06T00:00:00.000	1	0003	1	12.598	1	3.164	3		9	34.844	1	15.864	1		9		9
									2009-02-06T03:00:00.000	1	0003	1	14.941	1	23.906	1		9	35.430	1	15.840	1		9		9
									2009-02-06T06:00:00.000	1	0003	1	1.758	1	31.992	3		9	35.176	1	15.889	1		9		9
									2009-02-06T09:00:00.000	1	0003	1	3.516	1	271.758	3		9	35.000	1	16.060	1		9		9
									2009-02-06T12:00:00.000	1	0003	1	0.586	1	218.672	3		9	35.566	1	16.084	1		9		9
									2009-02-06T15:00:00.000	1	0003	1	11.426	1	304.805	3		9	35.410	1	16.011	1		9		9
