
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00001	*	2008-06-01T00:00:00.000	+21.596000	+36.825500	GN36200806PYL_00001_269_D90	269	1681.0	2008-06-01T00:00:00.000	1	0001	1	49.805	1	170.156	1	38.096	1	20.869	1		9		9
									2008-06-01T03:00:00.000	1	0001	1	52.734	1	160.312	1	38.125	1	20.259	1		9		9
									2008-06-01T06:00:00.000	1	0001	1	52.734	1	170.156	1	38.076	1	19.844	1		9		9
									2008-06-01T09:00:00.000	1	0001	1	48.926	1	181.406	1	38.125	1	20.332	1		9		9
									2008-06-01T12:00:00.000	1	0001	1	34.277	1	182.812	1	37.617	1	20.918	1		9		9
									2008-06-01T15:00:00.000	1	0001	1	35.449	1	174.375	1	38.066	1	21.064	1		9		9
									2008-06-01T18:00:00.000	1	0001	1	49.219	1	169.805	1	37.705	1	20.820	1		9		9
									2008-06-01T21:00:00.000	1	0001	1	37.793	1	184.922	1	37.705	1	20.625	1		9		9
									2008-06-02T00:00:00.000	1	0001	1	25.488	1	169.805	1	38.057	1	20.601	1		9		9
									2008-06-02T03:00:00.000	1	0001	1	19.629	1	166.641	1	37.988	1	20.234	1		9		9
									2008-06-02T06:00:00.000	1	0001	1	15.234	1	151.523	1	37.939	1	19.917	1		9		9
									2008-06-02T09:00:00.000	1	0001	1	28.125	1	153.984	1	38.027	1	20.234	1		9		9
									2008-06-02T12:00:00.000	1	0001	1	35.449	1	152.227	1	37.959	1	20.918	1		9		9
									2008-06-02T15:00:00.000	1	0001	1	38.086	1	152.578	1	38.135	1	22.065	1		9		9
									2008-06-02T18:00:00.000	1	0001	1	50.391	1	161.016	1	38.105	1	22.603	1		9		9
									2008-06-02T21:00:00.000	1	0001	1	36.621	1	178.594	1	38.066	1	22.773	1		9		9
									2008-06-03T00:00:00.000	1	0001	1	19.336	1	182.812	1	38.047	1	22.822	1		9		9
									2008-06-03T03:00:00.000	1	0001	1	23.145	1	155.391	1	37.998	1	22.578	1		9		9
									2008-06-03T06:00:00.000	1	0001	1	40.723	1	169.805	1	38.008	1	22.407	1		9		9
									2008-06-03T09:00:00.000	1	0001	1	39.258	1	167.344	1	38.115	1	22.773	1		9		9
									2008-06-03T12:00:00.000	1	0001	1	26.074	1	153.984	1	38.047	1	22.798	1		9		9
									2008-06-03T15:00:00.000	1	0001	1	8.496	1	132.188	3	38.018	1	22.773	1		9		9
									2008-06-03T18:00:00.000	1	0001	1	9.082	1	50.977	3	37.764	1	22.358	1		9		9
									2008-06-03T21:00:00.000	1	0001	1	22.852	1	76.992	1	38.047	1	21.821	1		9		9
									2008-06-04T00:00:00.000	1	0001	1	39.551	1	121.641	3	38.076	1	21.870	1		9		9
									2008-06-04T03:00:00.000	1	0001	1	38.086	1	156.445	1	38.047	1	21.895	1		9		9
									2008-06-04T06:00:00.000	1	0001	1	33.398	1	176.133	1	38.115	1	21.943	1		9		9
									2008-06-04T09:00:00.000	1	0001	1	23.438	1	211.992	3	38.115	1	22.578	1		9		9
									2008-06-04T12:00:00.000	1	0001	1	14.062	1	123.047	3	37.920	1	23.018	1		9		9
									2008-06-04T15:00:00.000	1	0001	1	20.215	1	121.641	1	38.008	1	23.457	1		9		9
									2008-06-04T18:00:00.000	1	0001	1	43.359	1	164.883	1	37.939	1	22.993	1		9		9
									2008-06-04T21:00:00.000	1	0001	1	38.672	1	167.344	1	37.490	1	22.749	1		9		9
									2008-06-05T00:00:00.000	1	0001	1	35.742	1	153.281	1	38.066	1	22.627	1		9		9
									2008-06-05T03:00:00.000	1	0001	1	58.008	1	163.125	1	38.076	1	22.358	1		9		9
									2008-06-05T06:00:00.000	1	0001	1	48.633	1	169.102	1	37.861	1	20.820	1		9		9
									2008-06-05T09:00:00.000	1	0001	1	36.621	1	175.430	1	37.930	1	21.138	1		9		9
									2008-06-05T12:00:00.000	1	0001	1	24.316	1	168.047	1	37.979	1	21.870	1		9		9
									2008-06-05T15:00:00.000	1	0001	1	29.590	1	142.734	1	37.920	1	22.090	1		9		9
									2008-06-05T18:00:00.000	1	0001	1	40.430	1	148.711	1	37.871	1	21.797	1		9		9
									2008-06-05T21:00:00.000	1	0001	1	44.824	1	167.695	1	37.520	1	21.602	1		9		9
									2008-06-06T00:00:00.000	1	0001	1	37.500	1	167.695	1	37.988	1	21.382	1		9		9
									2008-06-06T03:00:00.000	1	0001	1	30.176	1	165.938	1	37.822	1	21.138	1		9		9
									2008-06-06T06:00:00.000	1	0001	1	20.801	1	174.375	1	37.969	1	21.016	1		9		9
									2008-06-06T09:00:00.000	1	0001	1	31.055	1	155.039	1	38.037	1	21.431	1		9		9
									2008-06-06T12:00:00.000	1	0001	1	45.117	1	140.273	1	37.959	1	22.139	1		9		9
									2008-06-06T15:00:00.000	1	0001	1	43.066	1	153.281	1	37.930	1	22.236	1		9		9
									2008-06-06T18:00:00.000	1	0001	1	35.449	1	171.562	1	37.900	1	22.163	1		9		9
									2008-06-06T21:00:00.000	1	0001	1	26.953	1	174.727	1	37.949	1	21.968	1		9		9
									2008-06-07T00:00:00.000	1	0001	1	17.871	1	171.562	1	37.900	1	21.821	1		9		9
									2008-06-07T03:00:00.000	1	0001	1	16.406	1	165.234	1	37.939	1	21.650	1		9		9
									2008-06-07T06:00:00.000	1	0001	1	21.094	1	156.445	1	37.891	1	21.772	1		9		9
									2008-06-07T09:00:00.000	1	0001	1	26.660	1	166.992	1	37.334	1	22.285	1		9		9
