
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00001	*	2009-05-01T00:00:00.000	+21.596000	+36.825500	GN36200905PYL_00001_269_D90	269	1681.0	2009-05-01T00:00:00.000	1	0001	1	25.781	1	154.688	1	37.021	1	17.036	1		9		9
									2009-05-01T03:00:00.000	1	0001	1	17.578	1	156.445	1	37.031	1	16.792	1		9		9
									2009-05-01T06:00:00.000	1	0001	1	16.113	1	154.688	1	37.080	1	16.841	1		9		9
									2009-05-01T09:00:00.000	1	0001	1	24.023	1	135.000	1	36.973	1	16.890	1		9		9
									2009-05-01T12:00:00.000	1	0001	1	30.469	1	142.031	1	37.051	1	17.085	1		9		9
									2009-05-01T15:00:00.000	1	0001	1	38.379	1	151.523	1	37.256	1	17.109	1		9		9
									2009-05-01T18:00:00.000	1	0001	1	36.035	1	150.820	1	37.373	1	17.109	1		9		9
									2009-05-01T21:00:00.000	1	0001	1	31.348	1	149.062	1	37.695	1	16.938	1		9		9
									2009-05-02T00:00:00.000	1	0001	1	29.297	1	139.219	1	37.783	1	16.792	1		9		9
									2009-05-02T03:00:00.000	1	0001	1	15.820	1	145.195	1	37.773	1	16.792	1		9		9
									2009-05-02T06:00:00.000	1	0001	1	11.133	1	193.008	1	37.764	1	16.768	1		9		9
									2009-05-02T09:00:00.000	1	0001	1	15.527	1	169.805	1	37.773	1	16.938	1		9		9
									2009-05-02T12:00:00.000	1	0001	1	29.004	1	131.836	1	37.764	1	17.183	1		9		9
									2009-05-02T15:00:00.000	1	0001	1	29.297	1	147.656	1	37.764	1	17.207	1		9		9
									2009-05-02T18:00:00.000	1	0001	1	29.004	1	153.633	1	37.744	1	17.256	1		9		9
									2009-05-02T21:00:00.000	1	0001	1	18.750	1	194.414	1	37.705	1	17.183	1		9		9
									2009-05-03T00:00:00.000	1	0001	1	11.719	1	212.344	1	37.695	1	17.085	1		9		9
									2009-05-03T03:00:00.000	1	0001	1	9.375	3	189.141	3	37.695	3	17.012	3		9		9
									2009-05-03T06:00:00.000	1	0001	1		9	60.117	3	31.562	2	9.614	2		9		9
									2009-05-03T09:00:00.000	1	0001	1	16.113	3	119.883	1	37.676	3	17.720	3		9		9
									2009-05-03T12:00:00.000	1	0001	1	28.711	1	132.891	1	37.637	1	17.720	1		9		9
									2009-05-03T15:00:00.000	1	0001	1	27.246	1	142.031	1	37.598	1	17.598	1		9		9
									2009-05-03T18:00:00.000	1	0001	1	26.074	1	165.938	1	37.539	1	17.402	1		9		9
									2009-05-03T21:00:00.000	1	0001	1	35.156	1	185.977	1	37.246	1	17.329	1		9		9
									2009-05-04T00:00:00.000	1	0001	1	19.629	1	204.961	1	37.256	1	17.329	1		9		9
									2009-05-04T03:00:00.000	1	0001	1	7.324	1	158.555	1	37.520	1	17.305	1		9		9
									2009-05-04T06:00:00.000	1	0001	1	9.375	1	98.438	1	37.510	1	17.305	1		9		9
									2009-05-04T09:00:00.000	1	0001	1	17.285	1	122.695	1	37.490	1	17.305	1		9		9
									2009-05-04T12:00:00.000	1	0001	1	28.418	1	140.273	1	37.354	1	17.231	1		9		9
									2009-05-04T15:00:00.000	1	0001	1	26.367	1	176.836	1	37.354	1	17.378	1		9		9
									2009-05-04T18:00:00.000	1	0001	1	23.145	1	190.898	1	37.471	1	17.451	1		9		9
									2009-05-04T21:00:00.000	1	0001	1	21.973	1	191.602	1	37.510	1	17.305	1		9		9
									2009-05-05T00:00:00.000	1	0001	1	17.871	1	183.867	1	37.520	1	17.158	1		9		9
									2009-05-05T03:00:00.000	1	0001	1	15.527	1	146.602	1	37.549	1	17.012	1		9		9
									2009-05-05T06:00:00.000	1	0001	1	21.973	1	164.883	1	37.549	1	17.036	1		9		9
									2009-05-05T09:00:00.000	1	0001	1	21.973	1	169.102	1	37.549	1	17.231	1		9		9
									2009-05-05T12:00:00.000	1	0001	1	30.469	1	155.742	1	37.510	1	17.500	1		9		9
									2009-05-05T15:00:00.000	1	0001	1	33.984	1	146.250	1	37.539	1	17.500	1		9		9
									2009-05-05T18:00:00.000	1	0001	1	11.133	1	180.352	1	37.529	1	17.305	1		9		9
									2009-05-05T21:00:00.000	1	0001	1	26.660	1	169.102	1	37.559	1	17.061	1		9		9
									2009-05-06T00:00:00.000	1	0001	1	21.973	1	169.453	1	37.637	1	16.963	1		9		9
									2009-05-06T03:00:00.000	1	0001	1	9.082	1	126.914	1	37.598	1	17.012	1		9		9
									2009-05-06T06:00:00.000	1	0001	1	15.527	1	132.188	1	37.578	1	17.061	1		9		9
									2009-05-06T09:00:00.000	1	0001	1	24.023	1	122.344	1	37.617	1	17.744	1		9		9
									2009-05-06T12:00:00.000	1	0001	1	28.125	1	121.992	1	37.588	1	17.939	1		9		9
									2009-05-06T15:00:00.000	1	0001	1	38.379	1	152.578	1	37.480	1	17.988	1		9		9
									2009-05-06T18:00:00.000	1	0001	1	6.738	1	162.070	1	37.441	1	18.013	1		9		9
									2009-05-06T21:00:00.000	1	0001	1	27.832	1	172.266	1	37.402	1	17.793	1		9		9
									2009-05-07T00:00:00.000	1	0001	1	31.055	1	172.266	1	37.402	1	17.793	1		9		9
									2009-05-07T03:00:00.000	1	0001	1	28.125	1	158.555	1	37.402	1	17.622	1		9		9
									2009-05-07T06:00:00.000	1	0001	1	22.266	1	152.227	1	37.422	1	17.573	1		9		9
									2009-05-07T09:00:00.000	1	0001	1	29.883	1	166.992	1	37.432	1	17.671	1		9		9
									2009-05-07T12:00:00.000	1	0001	1	26.074	1	150.117	1	37.441	1	17.866	1		9		9
									2009-05-07T15:00:00.000	1	0001	1	36.621	1	142.383	1	37.461	1	17.866	1		9		9
									2009-05-07T18:00:00.000	1	0001	1	19.043	1	159.961	1	37.383	1	17.793	1		9		9
									2009-05-07T21:00:00.000	1	0001	1	31.055	1	166.641	1	37.393	1	17.720	1		9		9
									2009-05-08T00:00:00.000	1	0001	1	28.711	1	174.023	1	37.246	1	17.622	1		9		9
									2009-05-08T03:00:00.000	1	0001	1	18.164	1	174.023	1	37.402	1	17.476	1		9		9
									2009-05-08T06:00:00.000	1	0001	1	13.477	1	137.461	1	37.402	1	17.500	1		9		9
									2009-05-08T09:00:00.000	1	0001	1	18.750	1	120.938	1	37.422	1	17.866	1		9		9
									2009-05-08T12:00:00.000	1	0001	1	19.922	1	121.289	1	37.373	1	18.867	1		9		9
									2009-05-08T15:00:00.000	1	0001	1	23.438	1	133.594	1	37.373	1	18.892	1		9		9
									2009-05-08T18:00:00.000	1	0001	1	5.566	1	153.984	1	37.354	1	18.574	1		9		9
